race_id,track_code,race_num,race_name,distance,starter_count,horse_num,horse_name,mark,model_rank_by_mark,morning_odds,morning_popularity,final_odds,final_popularity,market_probability,win_probability,expected_value_morning,confidence,bet_candidate,confirmed_order,win_payout,place_payout,planned_stake_yen_100unit,settled_stake_yen_100unit,horse_refunded,prediction_issued,race_status,result_resolved,payout_resolved,payout_final,actual_execution_date,evaluable,evaluation_exclusion_reason,profit_loss_yen_100unit
20260919-06-12,06,12,,1200,16,15,ロードトライデント,○,2,5.2,1,6.7,4,0.1493,0.12,0.62,接戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-06-12,06,12,,1200,16,16,ミスバレンシア,,,17.0,9,38.1,10,0.0262,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-01,09,01,,1800,8,1,フラッシングルビー,,,7.5,4,7.5,4,0.1333,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-01,09,01,,1800,8,2,ルボワ,△,4,14.9,6,14.9,6,0.0671,0.063,0.94,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-01,09,01,,1800,8,3,ホシヲミテルンナ,◎,1,3.0,2,3.0,2,0.3333,0.272,0.81,混戦,False,2,0,130,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-01,09,01,,1800,8,4,ロンバルディア,○,2,2.8,1,3.0,1,0.3333,0.205,0.57,混戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-01,09,01,,1800,8,5,コパノマハロ,,,8.3,5,10.2,5,0.098,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-01,09,01,,1800,8,6,ボビーザグレート,▲,3,3.8,3,3.8,3,0.2632,0.16,0.61,混戦,False,3,0,150,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-01,09,01,,1800,8,7,アイシテルヨナオミ,,,71.1,8,100.0,8,0.01,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-01,09,01,,1800,8,8,ベルウッドワタル,☆,5,54.4,7,54.4,7,0.0184,0.023,1.25,混戦,False,1,5440,1090,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-02,09,02,,2000,8,1,マサノブルスカイ,☆,5,36.3,6,15.2,6,0.0658,0.04,1.44,標準,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-02,09,02,,2000,8,2,ドナズエクリプス,,,53.8,7,43.4,7,0.023,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-02,09,02,,2000,8,3,サイモンジェセル,▲,3,12.7,5,14.7,5,0.068,0.091,1.16,標準,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-02,09,02,,2000,8,4,ロードフローリス,,,5.0,2,5.4,2,0.1852,,,,False,2,0,130,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-02,09,02,,2000,8,5,ソウカイファンキー,○,2,10.3,4,8.4,4,0.119,0.107,1.1,標準,False,3,0,150,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-02,09,02,,2000,8,6,アストラルライト,△,4,7.4,3,8.0,3,0.125,0.146,1.08,標準,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-02,09,02,,2000,8,7,ケイジャーダ,,,131.4,8,163.5,8,0.0061,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-02,09,02,,2000,8,8,サイモンレガシー,◎,1,1.4,1,1.5,1,0.6667,0.36200000000000004,0.51,標準,False,1,150,110,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,1,パストザクラウン,▲,3,8.4,4,9.2,4,0.1087,0.083,0.69,標準,False,2,0,260,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,2,クリコキアナ,△,4,7.9,3,8.9,3,0.1124,0.09300000000000001,0.73,標準,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,3,アルテクィーン,◎,1,3.3,2,2.9,2,0.3448,0.292,0.96,標準,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,4,ツーエムマドンナ,,,82.7,11,111.5,11,0.009,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,5,エルピスノヴァ,○,2,2.4,1,2.7,1,0.3704,0.22,0.53,標準,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,6,クリノライジング,,,81.1,10,109.9,10,0.0091,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,7,ヴァニーユ,,,13.0,5,14.1,6,0.0709,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,8,トスカ,,,19.0,7,11.8,5,0.0847,,,,False,1,1180,490,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,9,マイフレダ,,,20.2,8,20.3,8,0.0493,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,10,シャプシュ,,,17.9,6,21.2,9,0.0472,,,,False,3,0,540,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-03,09,03,,1400,11,11,スマートライナー,☆,5,23.5,9,16.3,7,0.0613,0.038,0.89,標準,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,1,ドラギニャン,,,42.8,8,83.8,8,0.0119,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,2,ジューンベロシティ,◎,1,3.3,2,3.0,2,0.3333,0.239,0.79,標準,False,2,0,120,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,3,シホノスペランツァ,▲,3,9.2,3,11.5,3,0.087,0.08199999999999999,0.76,標準,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,4,アトラクティーボ,,,33.3,7,53.1,7,0.0188,,,,False,3,0,830,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,5,ホウオウプロサンゲ,○,2,2.0,1,1.7,1,0.5882,0.21899999999999997,0.44,標準,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,6,ヴァランセカズマ,,,89.4,11,200.7,12,0.005,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,7,ネイチャーシップ,,,45.5,9,85.8,9,0.0117,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,8,オオキニ,△,4,10.4,4,13.0,4,0.0769,0.081,0.84,標準,False,1,1300,190,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,9,アルヴィア,,,61.9,10,108.7,10,0.0092,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,10,ロードリベラシオン,☆,5,14.4,6,18.3,6,0.0546,0.040999999999999995,0.59,標準,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,11,トーアモルペウス,,,101.6,12,114.7,11,0.0087,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-04,09,04,阪神ジャンプステークス,3140,12,12,モンツァフレイバー,,,13.5,5,16.5,5,0.0606,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-05,09,05,,1200,10,1,ユウスカイ,,,28.0,8,50.4,8,0.0198,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-05,09,05,,1200,10,2,イルドボーテ,△,4,4.7,2,6.9,2,0.1449,0.128,0.6,接戦,False,3,0,130,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-05,09,05,,1200,10,3,テムスピード,▲,3,11.3,5,26.9,6,0.0372,0.07200000000000001,0.82,接戦,False,9,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-05,09,05,,1200,10,4,グッデイチャイカ,,,62.5,10,155.1,10,0.0064,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-05,09,05,,1200,10,5,アリアサイン,◎,1,9.1,3,9.2,3,0.1087,0.196,1.78,接戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-05,09,05,,1200,10,6,セイフェリーチェ,,,20.1,6,36.7,7,0.0272,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-05,09,05,,1200,10,7,ウォータージェード,☆,5,21.5,7,26.7,5,0.0375,0.049,1.04,接戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-05,09,05,,1200,10,8,インパルスドライブ,○,2,1.7,1,1.2,1,0.8333,0.243,0.41,接戦,False,1,120,110,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-05,09,05,,1200,10,9,ジャスパーレーブ,,,10.4,4,11.2,4,0.0893,,,,False,2,0,140,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-05,09,05,,1200,10,10,シーザットガール,,,40.9,9,117.1,9,0.0085,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,1,ベンゲル,,,30.6,9,46.8,9,0.0214,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,2,ベヒル,,,33.0,10,139.5,11,0.0072,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,3,ジオフィージブル,▲,3,5.5,2,3.6,2,0.2778,0.127,0.7,混戦,False,3,0,140,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,4,エヴァサンライズ,△,4,13.9,8,18.3,8,0.0546,0.057,0.8,混戦,False,9,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,5,マーノマエストロ,☆,5,9.2,6,9.8,5,0.102,0.096,0.88,混戦,False,2,0,220,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,6,スナークモネ,,,8.6,5,8.2,4,0.122,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,7,テムレーション,,,7.5,4,5.9,3,0.1695,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,8,キャミソール,,,11.9,7,17.1,7,0.0585,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,9,ヤマカツチャーリー,,,51.1,11,99.1,10,0.0101,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,10,アンドレバローズ,○,2,3.3,1,2.9,1,0.3448,0.205,0.68,混戦,False,1,290,130,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-06,09,06,,1800,11,11,ピースインサイト,◎,1,5.6,3,10.3,6,0.0971,0.157,0.88,混戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,1,ボンドマティーニ,,,5.5,2,3.9,1,0.2564,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,2,アロマフェリス,,,4.0,1,4.5,2,0.2222,,,,False,1,450,170,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,3,パンチャマハブータ,☆,5,21.4,10,11.1,6,0.0901,0.032,0.68,接戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,4,ベルシュヴァル,△,4,8.9,4,10.5,5,0.0952,0.083,0.73,接戦,False,2,0,290,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,5,ラッキーシグネチャ,,,24.3,12,78.6,12,0.0127,,,,False,3,0,1490,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,6,フィエールシャンテ,○,2,9.5,5,18.7,10,0.0535,0.081,0.77,接戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,7,ストレートブラック,,,11.7,7,14.4,7,0.0694,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,8,タガノアルトゥーラ,,,9.6,6,6.5,4,0.1538,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,9,ゴールドアクセス,◎,1,6.0,3,5.7,3,0.1754,0.162,0.97,接戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,10,ロングホリデー,,,15.7,8,18.1,9,0.0552,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,11,サトノビダーヤ,▲,3,18.2,9,17.3,8,0.0578,0.027999999999999997,0.52,接戦,False,12,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-07,09,07,,2400,12,12,ディアーモルタル,,,21.4,10,60.2,11,0.0166,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-08,09,08,野路菊ステークス,1600,6,1,シティオブドリーム,△,4,10.6,4,8.7,4,0.1149,0.106,1.12,接戦,False,2,0,1030,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-08,09,08,野路菊ステークス,1600,6,2,ジーティーサクラ,○,2,1.1,1,1.2,1,0.8333,0.40399999999999997,0.45,接戦,False,3,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-08,09,08,野路菊ステークス,1600,6,3,テングカゼ,☆,5,108.5,6,129.7,5,0.0077,0.022000000000000002,2.44,接戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-08,09,08,野路菊ステークス,1600,6,4,ベルメサージュ,,,78.0,5,132.0,6,0.0076,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-08,09,08,野路菊ステークス,1600,6,5,メイショウセイクウ,▲,3,8.7,3,7.2,3,0.1389,0.11,0.96,接戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-08,09,08,野路菊ステークス,1600,6,6,ブラッドバローズ,◎,1,6.9,2,5.5,2,0.1818,0.21899999999999997,1.51,接戦,False,1,550,580,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,1,シゲルオトヒメ,,,41.7,14,101.0,14,0.0099,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,2,レザーアンドレース,,,18.5,8,24.0,7,0.0417,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,3,リーチグローリー,○,2,5.4,2,4.9,2,0.2041,0.163,0.88,混戦,False,2,0,200,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,4,ミティリーニ,▲,3,15.1,6,11.4,4,0.0877,0.067,1.01,混戦,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,5,ドリームキャリー,△,4,8.8,3,5.5,3,0.1818,0.086,0.76,混戦,False,3,0,200,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,6,レザンクレール,,,32.9,12,85.7,13,0.0117,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,7,フィデリス,,,27.1,10,83.0,12,0.012,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,8,ナムラハリス,,,15.0,5,11.9,5,0.084,,,,False,1,1190,350,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,9,ガイラルディア,,,17.9,7,41.6,9,0.024,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,10,メイショウアカリ,☆,5,19.4,9,13.4,6,0.0746,0.034,0.66,混戦,False,12,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,11,メイショウウメゴチ,,,37.1,13,47.1,10,0.0212,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,12,リアンクトワ,,,30.7,11,52.8,11,0.0189,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,13,ラグナトーレ,,,12.4,4,24.6,8,0.0407,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-09,09,09,,1800,14,14,シュネルアンジュ,◎,1,2.3,1,2.2,1,0.4545,0.29,0.67,混戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,1,タマモブラウンタイ,△,4,6.6,3,7.4,4,0.1351,0.11199999999999999,0.74,混戦,False,9,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,2,スネーフリンガ,,,12.0,6,17.6,6,0.0568,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,3,ハルオーブ,,,27.5,9,78.1,12,0.0128,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,4,ノボリリア,◎,1,4.7,2,3.2,2,0.3125,0.129,0.6,混戦,False,2,0,200,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,5,ダノンキラウェア,,,11.9,5,14.9,5,0.0671,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,6,リヴァイ,○,2,3.0,1,2.3,1,0.4348,0.254,0.76,混戦,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,7,タガノアンファン,▲,3,6.8,4,7.0,3,0.1429,0.133,0.91,混戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,8,サンライズプルート,,,61.0,13,73.0,11,0.0137,,,,False,3,0,1170,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,9,ジューンキートス,,,62.9,14,301.6,15,0.0033,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,10,ヒーローインチーフ,,,18.8,7,31.4,7,0.0318,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,11,ミキノバカラ,,,26.7,8,46.3,8,0.0216,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,12,ビーアイフォルテ,,,89.6,15,248.9,14,0.004,,,,False,1,24890,4170,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,13,ウチュウノセカイ,,,34.0,11,47.4,9,0.0211,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,14,ヤマニンレセディ,☆,5,54.7,12,208.8,13,0.0048,0.013999999999999999,0.74,混戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-10,09,10,北摂特別,1200,15,15,インフローレ,,,33.6,10,63.0,10,0.0159,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,1,テイエムヒショウ,,,39.2,12,74.0,11,0.0135,,,,False,15,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,2,トゥロン,,,43.1,13,79.6,14,0.0126,,,,False,2,0,1640,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,3,マッシャーブルム,,,81.6,16,74.0,12,0.0135,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,4,ニューオーリンズ,◎,1,4.3,2,3.4,2,0.2941,0.204,0.88,混戦,False,9,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,5,サンダーバース,,,15.7,6,30.6,7,0.0327,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,6,メイショウツヨキ,,,9.0,4,10.3,4,0.0971,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,7,ハクサンアイリス,▲,3,11.0,5,12.0,5,0.0833,0.102,1.12,混戦,False,10,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,8,キャピタルサックス,,,17.9,7,20.5,6,0.0488,,,,False,16,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,9,リサシテーション,○,2,8.8,3,8.1,3,0.1235,0.08800000000000001,0.77,混戦,False,1,810,290,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,10,カルパ,,,19.9,8,45.4,10,0.022,,,,False,3,0,1050,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,11,エムズマインド,☆,5,23.3,9,34.9,9,0.0287,0.025,0.58,混戦,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,12,ケイアイメキラ,,,72.8,14,159.6,16,0.0063,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,13,トウカイポワール,,,76.5,15,100.5,15,0.01,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,14,タイセイミッション,,,37.5,11,77.0,13,0.013,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,15,エブリーポッシブル,△,4,2.9,1,2.3,1,0.4348,0.22,0.64,混戦,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-11,09,11,大阪スポーツ杯,1400,16,16,シゲルソロソロ,,,26.5,10,32.5,8,0.0308,,,,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,1,ダイヤモンド,,,14.5,6,13.1,6,0.0763,,,,False,2,0,310,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,2,キャッチアシーフ,▲,3,6.8,3,6.5,3,0.1538,0.11,0.75,標準,False,1,650,210,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,3,グラスゴー,,,26.9,12,42.4,11,0.0236,,,,False,6,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,4,ワイルドブッター,,,11.0,5,8.2,5,0.122,,,,False,11,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,5,マダムイグレイン,,,8.8,4,7.7,4,0.1299,,,,False,4,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,6,セイウンバジリスク,,,23.4,9,41.9,10,0.0239,,,,False,13,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,7,ダディーズアイル,,,24.4,11,74.3,14,0.0135,,,,False,7,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,8,サヨノパララックス,,,23.4,9,20.3,7,0.0493,,,,False,10,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,9,レオナルドスター,,,40.9,13,53.8,12,0.0186,,,,False,9,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,10,パワポケビー,,,70.3,16,201.1,16,0.005,,,,False,14,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,11,レジェンダリーデイ,△,4,42.2,14,69.1,13,0.0145,0.032,1.34,標準,False,15,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,12,フェゲフォイア,,,56.9,15,124.5,15,0.008,,,,False,12,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,13,リトセア,○,2,16.4,7,25.3,9,0.0395,0.079,1.3,標準,False,16,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,14,エイユーサクラ,☆,5,3.2,1,2.7,1,0.3704,0.09699999999999999,0.31,標準,False,3,0,150,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,15,セガンティーニ,,,16.4,7,25.1,8,0.0398,,,,False,5,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
20260919-09-12,09,12,,1200,16,16,ロードヴァルカン,◎,1,6.1,2,5.7,2,0.1754,0.25,1.52,標準,False,8,0,0,0,0,False,True,RUN,True,True,True,20260919,True,,0
