race_id,horse_num,date,won,lead_min,final_odds_confirmed,p_t10,p_fund,p_final,delta_ai,delta_market,odds_t10,odds_final,payout_odds,z_t10,z_fund,z_final
2026-0718-03-02-07-08,14,20260718,0,19.95,1,0.006330227498724091,0.018432300438053877,0.004212738658877397,0.012102072939329786,-0.0021174888398466938,125.5,187.1,0.0,-5.056068755358239,-3.975046402760302,-5.465420692739321
2026-0718-03-02-07-08,15,20260718,0,19.95,1,0.09457661322498492,0.06396010303680337,0.07435881161093971,-0.030616510188181553,-0.02021780161404521,8.4,10.6,0.0,-2.2589924369922154,-2.6833986016084976,-2.521584492851229
2026-0718-03-02-07-08,16,20260718,0,19.95,1,0.027777746541603962,0.03226565849737444,0.010901845132447593,0.004487911955770481,-0.016875901409156367,28.6,72.3,0.0,-3.5553492181209387,-3.400954148804196,-4.507861520162668
2026-0718-02-01-11-09,01,20260718,0,19.97,1,0.06525385468103606,0.058755157730690434,0.059361394671919664,-0.006498696950345627,-0.005892460009116397,12.2,13.4,0.0,-2.6619898700632536,-2.7738243591067917,-2.762914918238788
2026-0718-02-01-11-09,02,20260718,0,19.97,1,0.1263646074775619,0.04481428891817692,0.08034774632360844,-0.08155031855938498,-0.04601686115395345,6.3,9.9,0.0,-1.9334916792174681,-3.059378745807308,-2.437631569908007
2026-0718-02-01-11-09,03,20260718,0,19.97,1,0.011971383866295336,0.04043179020106592,0.00843523529802464,0.028460406334770587,-0.0035361485682706955,66.5,94.3,0.0,-4.413192536919763,-3.1668670401209176,-4.766866654700437
2026-0718-02-01-11-09,04,20260718,0,19.97,1,0.0780487281479059,0.08658191602684266,0.053385415342531786,0.008533187878936768,-0.024663312805374107,10.2,14.9,0.0,-2.4691590201958302,-2.356102727179243,-2.87535443703133
2026-0718-02-01-11-09,05,20260718,1,19.97,1,0.26536567570287994,0.21845945782157228,0.361564858456238,-0.046906217881307666,0.09619918275335804,3.0,2.2,2.2,-1.0182640743461635,-1.2746665763113918,-0.5685786505758225
2026-0718-02-01-11-09,06,20260718,0,19.97,1,0.023835240332594012,0.06694648048703933,0.011997627279090853,0.04311124015444531,-0.011837613053503159,33.4,66.3,0.0,-3.7124662115148337,-2.6345690605438197,-4.410976195789304
2026-0718-02-01-11-09,07,20260718,0,19.97,1,0.1137281467298057,0.0621555552614892,0.1849866717683078,-0.051572591468316505,0.0712585250385021,7.0,4.3,0.0,-2.0532128129618896,-2.7139438993874503,-1.4829206887782993
2026-0718-02-01-11-09,08,20260718,0,19.97,1,0.026101541872414424,0.10176333729235788,0.013979660608149801,0.07566179541994346,-0.012121881264264623,30.5,56.9,0.0,-3.61931265761694,-2.177783683025417,-4.256073523021744
2026-0718-02-01-11-09,09,20260718,0,19.97,1,0.027357286154936076,0.0997982703649625,0.017795138447510593,0.07244098421002643,-0.009562147707425483,29.1,44.7,0.0,-3.5710339165899243,-2.1994680300918845,-4.010874604181912
2026-0718-02-01-11-09,10,20260718,0,19.97,1,0.06579314273625124,0.0782429065163488,0.09143019409238202,0.012449763780097559,0.025637051356130786,12.1,8.7,0.0,-2.653182269127562,-2.4664635589915522,-2.296295946300184
2026-0718-02-01-11-09,11,20260718,0,19.97,1,0.011212634184628732,0.012037737632301556,0.006440831486669827,0.0008251034476728248,-0.0047718026979589045,71.0,123.5,0.0,-4.479438114604277,-4.407597983103711,-5.038635971224551
2026-0718-02-01-11-09,12,20260718,0,19.97,1,0.07882148783253862,0.06463850049054226,0.03861372274775357,-0.014182987341996356,-0.040207765084785047,10.1,20.6,0.0,-2.458468193838526,-2.672122868970721,-3.2147685567535684
2026-0718-02-01-11-09,13,20260718,0,19.97,1,0.10614627028115199,0.06537460125661027,0.07166150347781294,-0.040771669024541726,-0.03448476680333905,7.5,11.1,0.0,-2.1307240972712305,-2.6600119829134043,-2.5614427330925427
2026-0718-10-02-07-09,01,20260718,0,19.95,1,0.00599467804410084,0.025455024144315136,0.0023420335401190978,0.019460346100214295,-0.0036526445039817422,130.4,340.0,0.0,-5.110870477755179,-3.645057534769863,-6.054390912374903
2026-0718-10-02-07-09,02,20260718,0,19.95,1,0.011199226603878934,0.03846921472622849,0.008977355170693273,0.027269988122349556,-0.002221871433185661,69.8,88.7,0.0,-4.480648146167722,-3.2186682785531295,-4.704032070040991
2026-0718-10-02-07-09,03,20260718,0,19.95,1,0.15032808018283644,0.0878115257880366,0.22751182961156952,-0.06251655439479985,0.07718374942873307,5.2,3.5,0.0,-1.7320301914178835,-2.3406538638054055,-1.22241445990986
2026-0718-10-02-07-09,04,20260718,0,19.95,1,0.010902454908657594,0.06001329041386682,0.0069850123126359055,0.04911083550520923,-0.003917442596021689,71.7,114.0,0.0,-4.507804971926249,-2.75129969183509,-4.956979001839392
2026-0718-10-02-07-09,05,20260718,0,19.95,1,0.0037855012927397076,0.006802139681000558,0.0014267898291354475,0.00301663838826085,-0.0023587114636042603,206.5,558.1,0.0,-5.572784274486873,-4.983692677643264,-6.550900424286436
2026-0718-10-02-07-09,06,20260718,0,19.95,1,0.006017752247503845,0.020548211294334415,0.0030650169501173718,0.01453045904683057,-0.0029527352973864733,129.9,259.8,0.0,-5.107005538309723,-3.86421912034686,-5.784632455656901
2026-0718-10-02-07-09,07,20260718,0,19.95,1,0.008289565397144746,0.030707080842144695,0.0038617429856473975,0.02241751544499995,-0.004427822411497349,94.3,206.2,0.0,-4.784433621251054,-3.45207358204058,-5.5527674279702115
2026-0718-10-02-07-09,08,20260718,0,19.95,1,0.09533000206716459,0.045816853462014216,0.033457622001701395,-0.049513148605150374,-0.061872380065463195,8.2,23.8,0.0,-2.250225655843513,-3.036203627573852,-3.3634455214058363
2026-0718-10-02-07-09,09,20260718,0,19.95,1,0.013500967477560442,0.03335732961984108,0.010368377651568924,0.019856362142280638,-0.003132589825991518,57.9,76.8,0.0,-4.291400996863898,-3.366551376333968,-4.558572211571316
2026-0718-10-02-07-09,10,20260718,0,19.95,1,0.030065616036567294,0.1018719933191925,0.058984548417814316,0.0718063772826252,0.02891893238124702,26.0,13.5,0.0,-3.4738462293723376,-2.1765955468643203,-2.769684041452723
2026-0718-10-02-07-09,11,20260718,0,19.95,1,0.07896020373239894,0.09182201773784777,0.0947965956714873,0.012861814005448835,0.015836391939088354,9.9,8.4,0.0,-2.4565592698477228,-2.2915882615927585,-2.2564261766322917
2026-0718-10-02-07-09,12,20260718,0,19.95,1,0.008995466247994816,0.0613665960578256,0.0036950877199094815,0.05237112980983079,-0.005300378528085335,86.9,215.5,0.0,-4.701998409057215,-2.7275593428763134,-5.597049053278361
2026-0718-10-02-07-09,13,20260718,0,19.95,1,0.024126728918233014,0.0194964457219841,0.008320704322262208,-0.004630283196248915,-0.015806024595970806,32.4,95.7,0.0,-3.7000124231176534,-3.9178340923057586,-4.78065285899953
2026-0718-10-02-07-09,14,20260718,0,19.95,1,0.003485091471024296,0.004675025530097177,0.0012767218272254181,0.0011899340590728813,-0.002208369643798878,224.3,623.7,0.0,-5.6557698094992,-5.360834667632319,-6.662182021156196
2026-0718-10-02-07-09,15,20260718,0,19.95,1,0.0037545918201284806,0.01846329809923283,0.0015322135917654287,0.01470870627910435,-0.002222378228363052,208.2,519.7,0.0,-5.581014044710405,-3.9733345316544724,-6.479508408537972
2026-0718-10-02-07-09,16,20260718,1,19.95,1,0.43428112052819423,0.11038804251422298,0.41910073875815435,-0.32389307801397127,-0.015180381770039886,1.8,1.9,1.9,-0.2644052078808104,-2.086783547406939,-0.32646603559539666
2026-0718-10-02-07-09,17,20260718,0,19.95,1,0.09650691567293206,0.18826197286748647,0.10617218715206578,0.09175505719455442,0.009665271479133722,8.1,7.5,0.0,-2.236653784907127,-1.4613431958751417,-2.1304509702599286
2026-0718-10-02-07-09,18,20260718,0,19.95,1,0.014476037350939806,0.05467393818032852,0.008125422486127482,0.04019790082938872,-0.006350614864812323,54.0,98.0,0.0,-4.220678755621189,-2.850142761139977,-4.804598940177087
2026-0718-03-02-07-09,01,20260718,0,14.95,1,0.0101621878702135,0.04028926078795222,0.004965125235435635,0.030127072917738716,-0.0051970626347778645,77.2,159.6,0.0,-4.578867343052022,-3.1705469739855663,-5.300339265727272
2026-0718-03-02-07-09,02,20260718,0,14.95,1,0.04697729961559773,0.14248084954426704,0.06339471900604218,0.0955035499286693,0.01641741939044445,16.7,12.5,0.0,-3.0099742251590476,-1.7948359101690683,-2.6928813736675274
2026-0718-03-02-07-09,03,20260718,0,14.95,1,0.007868815482251577,0.022574180786901803,0.004564711909997277,0.014705365304650227,-0.0033041035722542996,99.7,173.6,0.0,-4.836947800411962,-3.7681155905715427,-5.38482471334026
2026-0718-03-02-07-09,04,20260718,0,14.95,1,0.040860463728150116,0.0242623488006079,0.02881578136638281,-0.016598114927542217,-0.012044682361767305,19.2,27.5,0.0,-3.15587362762556,-3.6942680336177665,-3.5175929696507144
2026-0718-03-02-07-09,05,20260718,0,14.95,1,0.4358449464336012,0.24010402708672268,0.39621699378776365,-0.19574091934687854,-0.03962795264583757,1.8,2.0,0.0,-0.25804257873331127,-1.1521092705400722,-0.42125284685953257
2026-0718-03-02-07-09,06,20260718,0,14.95,1,0.01651622954906278,0.04184504426803465,0.0101334269510937,0.025328814718971866,-0.006382802597969082,47.5,78.2,0.0,-4.086757629349459,-3.1310361406998872,-4.581730601051472
2026-0718-03-02-07-09,07,20260718,0,14.95,1,0.03425855474150578,0.04370456240269256,0.041058755832928874,0.009446007661186785,0.006800201091423097,22.9,19.3,0.0,-3.3389598363799573,-3.085614400993943,-3.1508256952566267
2026-0718-03-02-07-09,08,20260718,1,14.95,1,0.02228752566990006,0.03374348214471595,0.02632671055068197,0.011455956474815891,0.004039184880781907,35.2,30.1,30.1,-3.781188498331946,-3.354642068365237,-3.6104917815032334
2026-0718-03-02-07-09,09,20260718,0,14.95,1,0.03202126137063192,0.06233106345888786,0.024763562111735228,0.030309802088255934,-0.007257699258896695,24.5,32.0,0.0,-3.4088100228053335,-2.7109370281624914,-3.673306638949896
2026-0718-03-02-07-09,10,20260718,0,14.95,1,0.13526222475525557,0.1685384476510725,0.16860297607989944,0.03327622289581694,0.03334075132464387,5.8,4.7,0.0,-1.8552110109640771,-1.5960211589220534,-1.5955607500801614
2026-0718-03-02-07-09,11,20260718,0,14.95,1,0.19134656184889812,0.15590396123989608,0.22012055210431317,-0.035442600609002034,0.02877399025541505,4.1,3.6,0.0,-1.441284198429348,-1.6890260935303962,-1.2649639933736867
2026-0718-03-02-07-09,12,20260718,0,14.95,1,0.0265939289349316,0.02422277182824867,0.011036685063726008,-0.0023711571066829286,-0.015557243871205592,29.5,71.8,0.0,-3.6001183801392584,-3.6959411351836042,-4.495432508053805
2026-0718-02-01-11-10,01,20260718,0,14.95,1,0.07331558000624276,0.0588070804209492,0.0423952579284792,-0.014508499585293565,-0.03092032207776356,10.8,18.4,0.0,-2.5368399385481246,-2.7728858710882185,-3.1173985915956774
2026-0718-02-01-11-10,02,20260718,0,14.95,1,0.018630782683939338,0.025422455253928077,0.006290909241000139,0.006791672569988739,-0.012339873442939199,42.5,124.0,0.0,-3.964133561319224,-3.646371241077422,-5.062338884905696
2026-0718-02-01-11-10,03,20260718,0,14.95,1,0.028898111827278174,0.027691926601077946,0.012038159658703971,-0.0012061852262002272,-0.0168599521685742,27.4,64.8,0.0,-3.514655135675559,-3.558531789918143,-4.407562497935171
2026-0718-02-01-11-10,04,20260718,0,14.95,1,0.41674119161443257,0.2433274474333409,0.4875454661775108,-0.17341374418109168,0.07080427456307825,1.9,1.6,0.0,-0.3361656275251546,-1.13452254394787,-0.04982844254153779
2026-0718-02-01-11-10,05,20260718,0,14.95,1,0.10418529790360814,0.09009436281874024,0.11471658027706137,-0.014090935084867903,0.01053128237345323,7.6,6.8,0.0,-2.151562561502228,-2.3124833019017195,-2.0434432749072706
2026-0718-02-01-11-10,06,20260718,0,14.95,1,0.036321480003092745,0.04062261412101014,0.02385543565394548,0.004301134117917396,-0.012466044349147266,21.8,32.7,0.0,-3.278348451624804,-3.16195960808588,-3.7115985932660633
2026-0718-02-01-11-10,07,20260718,0,14.95,1,0.0501144470928748,0.07575414269410238,0.029107192010597655,0.025639695601227586,-0.021007255082277142,15.8,26.8,0.0,-2.9420321750645106,-2.5014849836591004,-3.5072307770058697
2026-0718-02-01-11-10,08,20260718,0,14.95,1,0.09656198342285634,0.13858486932065192,0.1040096994512023,0.042022885897795584,0.007447716028345958,8.2,7.5,0.0,-2.2360223865896405,-1.8270936248485141,-2.1534454288895484
2026-0718-02-01-11-10,09,20260718,0,14.95,1,0.04102633492577316,0.04672310117809086,0.027085859232083936,0.0056967662523177,-0.013940475693689221,19.3,28.8,0.0,-3.151649437916106,-3.0156667020808547,-3.5812840443860856
2026-0718-02-01-11-10,10,20260718,1,14.95,1,0.134204790519902,0.25297200015810833,0.15295544036941516,0.11876720963820633,0.018750649849513162,5.9,5.1,5.1,-1.864281481166477,-1.0828238561939123,-1.7116066624826753
2026-0718-10-02-07-10,01,20260718,0,14.95,1,0.2919369503491395,0.15811631633980042,0.27256090205249905,-0.1338206340093391,-0.01937604829664047,2.7,2.9,0.0,-0.8859952874162983,-1.6723109202326536,-0.9816681984769856
2026-0718-10-02-07-10,02,20260718,1,14.95,1,0.1194287524155571,0.17892780366385852,0.15808532319044943,0.05949905124830142,0.03865657077489233,6.6,5.0,5.0,-1.9978508623815985,-1.523628649664317,-1.6725437676910382
2026-0718-10-02-07-10,03,20260718,0,14.95,1,0.01166020363820528,0.06448948104572154,0.009310089704973464,0.05282927740751626,-0.0023501139332318156,67.6,84.9,0.0,-4.4398449166099,-2.6745902639169277,-4.667302852928991
2026-0718-10-02-07-10,04,20260718,0,14.95,1,0.026187035413377965,0.028316262462480847,0.013239976816620555,0.0021292270491028824,-0.01294705859675741,30.1,59.7,0.0,-3.615954800310561,-3.535594093690263,-4.311186072768453
2026-0718-10-02-07-10,05,20260718,0,14.95,1,0.07101169062546639,0.07500085439018446,0.07904266159522472,0.0039891637647180705,0.008030970969758328,11.1,10.0,0.0,-2.571251634454755,-2.5122933085063845,-2.4554259873308526
2026-0718-10-02-07-10,06,20260718,0,14.95,1,0.06795084189161008,0.07637251717542037,0.06933566806598658,0.008421675283810298,0.001384826174376505,11.6,11.4,0.0,-2.6186010276565583,-2.4926859246138653,-2.596939202049212
2026-0718-10-02-07-10,07,20260718,0,14.95,1,0.035188828836726645,0.0701239401283057,0.03363517514690413,0.03493511129157905,-0.0015536536898225137,22.4,23.5,0.0,-3.3112037349997308,-2.5847870586172523,-3.357969029649017
2026-0718-10-02-07-10,08,20260718,0,14.95,1,0.133598265414013,0.09913694259876335,0.14371393017313586,-0.03446132281524966,0.010115664759122844,5.9,5.5,0.0,-1.8695114201559517,-2.2068511036038316,-1.7847797863775021
2026-0718-10-02-07-10,09,20260718,0,14.95,1,0.008633403789076417,0.034614278341098495,0.004240486137082871,0.02598087455202208,-0.004392917651993546,91.3,186.4,0.0,-4.743445550564231,-3.3282614672820325,-5.458827858841659
2026-0718-10-02-07-10,10,20260718,0,14.95,1,0.025426766643312153,0.018980065503097967,0.030518402160318422,-0.006446701140214187,0.005091635517006268,31.0,25.9,0.0,-3.6461972417806376,-3.945203535606875,-3.458431642229341
2026-0718-10-02-07-10,11,20260718,0,14.95,1,0.021303507187639917,0.030323197385772233,0.01066702585630563,0.009019690198132316,-0.010636481331334286,37.0,74.1,0.0,-3.8273498610511476,-3.4650498129049563,-4.529873664963479
2026-0718-10-02-07-10,12,20260718,0,14.95,1,0.18767375379587542,0.1655983409654961,0.17565035910049936,-0.02207541283037931,-0.012023394695376055,4.2,4.5,0.0,-1.4651969372962867,-1.6171496684042945,-1.5460993382714676
2026-0718-03-02-07-10,01,20260718,0,19.97,1,0.11815902845437673,0.09782456100086018,0.08881571001806884,-0.020334467453516553,-0.029343318436307886,6.7,8.9,0.0,-2.009980319479261,-2.2216333206592154,-2.3281816219951654
2026-0718-03-02-07-10,02,20260718,0,19.97,1,0.011072244624396143,0.0158076663382065,0.004598370094012872,0.004735421713810356,-0.00647387453038327,71.5,171.9,0.0,-4.492179788202814,-4.131326305355757,-5.3774443905435545
2026-0718-03-02-07-10,03,20260718,0,19.97,1,0.2553759647239755,0.15085340270129874,0.2927628959854862,-0.10452256202267676,0.037386931261510714,3.1,2.7,0.0,-1.0701426095578406,-1.727923319753741,-0.8820029233347261
2026-0718-03-02-07-10,04,20260718,0,19.97,1,0.03218152400993188,0.04840521444356507,0.046772770364545135,0.01622369043363319,0.014591246354613258,24.6,16.9,0.0,-3.403652045528649,-2.9785317543979977,-3.014552107589028
2026-0718-03-02-07-10,05,20260718,0,19.97,1,0.04279272922401752,0.08229867879599428,0.030055506431970067,0.03950594957197676,-0.012737222792047455,18.5,26.3,0.0,-3.107651741671657,-2.4115169254719153,-3.4741929602115342
2026-0718-03-02-07-10,06,20260718,0,19.97,1,0.11994931676429153,0.1126521346207229,0.14371996712014778,-0.0072971821435686285,0.02377065035585625,6.6,5.5,0.0,-1.9929102071345377,-2.0639324715250242,-1.7847307303893627
2026-0718-03-02-07-10,07,20260718,0,19.97,1,0.11815902845437673,0.03452551317667049,0.11797907748668846,-0.08363351527770624,-0.0001799509676882749,6.7,6.7,0.0,-2.009980319479261,-3.3309211135859664,-2.0117084780862133
2026-0718-03-02-07-10,08,20260718,0,19.97,1,0.03231287716915608,0.06334891493157985,0.04074535150313468,0.031036037762423765,0.008432474333978597,24.5,19.4,0.0,-3.3994429900666536,-2.6936530598944435,-3.158814815448186
2026-0718-03-02-07-10,09,20260718,0,19.97,1,0.005974833891655276,0.0112913099234682,0.002594223233215664,0.005316476031812924,-0.0033806106584396123,132.5,304.7,0.0,-5.114206227481176,-4.472366341722096,-5.951870545205878
2026-0718-03-02-07-10,10,20260718,0,19.97,1,0.0215712667750497,0.029958168828908574,0.013892088210207607,0.008386902053858874,-0.007679178564842093,36.7,56.9,0.0,-3.814585764268987,-3.4775371592355655,-4.262446308045671
2026-0718-03-02-07-10,11,20260718,0,19.97,1,0.005555547302767187,0.021369023407676897,0.0023938819477916803,0.01581347610490971,-0.003161665354975507,142.5,330.2,0.0,-5.1873872996426575,-3.824212263274502,-6.032442232897342
2026-0718-03-02-07-10,12,20260718,0,19.97,1,0.1341805916346312,0.13551305918289014,0.1162440910530607,0.001332467548258942,-0.017936500581570494,5.9,6.8,0.0,-1.8644897600550994,-1.853068185546938,-2.028488689883942
2026-0718-03-02-07-10,13,20260718,0,19.97,1,0.01724761417525761,0.05046997308123166,0.01000582049570649,0.03322235890597405,-0.007241793679551118,45.9,79.0,0.0,-4.042683366770513,-2.9345885866891384,-4.5945320905832165
2026-0718-03-02-07-10,14,20260718,0,19.97,1,0.05614648869817902,0.07428251495588167,0.046225720418760975,0.01813602625770265,-0.009920768279418048,14.1,17.1,0.0,-2.822006830484842,-2.522693502660094,-3.026890677042605
2026-0718-03-02-07-10,15,20260718,1,19.97,1,0.02932094409793793,0.07139986461104492,0.04319452563720288,0.042078920513106986,0.013873581539264948,27.0,18.3,18.3,-3.4996938079090856,-2.5653822482449264,-3.097886338853833
2026-0718-02-01-11-11,01,20260718,0,19.95,1,0.06310337849421797,0.09121375359180069,0.07385179339555725,0.028110375097582713,0.010748414901339279,12.6,10.8,0.0,-2.697798636896564,-2.2989042214208717,-2.5289739791857033
2026-0718-02-01-11-11,02,20260718,0,19.95,1,0.07294518981900426,0.05583915246342739,0.05577617962741387,-0.01710603735557687,-0.017169010191590388,10.9,14.3,0.0,-2.5423043554854163,-2.827821260578762,-2.82901634604769
2026-0718-02-01-11-11,03,20260718,0,19.95,1,0.05230937954125964,0.04286630665475605,0.041326392159171936,-0.00944307288650359,-0.010982987382087701,15.2,19.3,0.0,-2.8968524031400436,-3.105856957472461,-3.1440493393906475
2026-0718-02-01-11-11,04,20260718,0,19.95,1,0.013827870765689504,0.02201700010015602,0.01426832502096634,0.008189129334466517,0.000440454255276836,57.5,55.9,0.0,-4.267144736453271,-3.793677400588176,-4.235342135705828
2026-0718-02-01-11-11,05,20260718,0,19.95,1,0.10891816014070499,0.12163086620291474,0.0949523057942879,0.012712706062209755,-0.01396585434641709,7.3,8.4,0.0,-2.101839499124499,-1.9770761597907387,-2.2546129218276145
2026-0718-02-01-11-11,06,20260718,0,19.95,1,0.024616178607651598,0.014918073127429134,0.01595198737344037,-0.009698105480222464,-0.008664191234211228,32.3,50.0,0.0,-3.679427162751552,-4.190151372722926,-4.122091267496984
2026-0718-02-01-11-11,07,20260718,0,19.95,1,0.09938782112839331,0.07805060130625793,0.10225632931692545,-0.021337219822135378,0.00286850818853214,8.0,7.8,0.0,-2.2040451485435772,-2.4691329888917894,-2.1724018894642896
2026-0718-02-01-11-11,08,20260718,0,19.95,1,0.06211738820524582,0.05887883258429369,0.0774368319099047,-0.003238555620952134,0.015319443704658882,12.8,10.3,0.0,-2.714598840783386,-2.771590248627469,-2.4776933165876516
2026-0718-02-01-11-11,09,20260718,0,19.95,1,0.020387245359670424,0.03798232431562061,0.01076382413862373,0.017595078955950187,-0.009623421221046693,39.0,74.1,0.0,-3.8722478673999166,-3.2319119224673694,-4.520742210994172
2026-0718-02-01-11-11,10,20260718,1,19.95,1,0.19392745586027965,0.20816921533974767,0.21556739693838334,0.014241759479468014,0.021639941078103686,4.1,3.7,3.7,-1.4246895933263197,-1.3359964290066821,-1.2916870503273474
2026-0718-02-01-11-11,11,20260718,0,19.95,1,0.13708664983226665,0.1447817038802161,0.11233793924958006,0.007695054047949457,-0.024748710582686587,5.8,7.1,0.0,-1.839701074250732,-1.7761296358982317,-2.0670794652765316
2026-0718-02-01-11-11,12,20260718,0,19.95,1,0.11523225638074587,0.09989720219663051,0.12270759518031053,-0.015335054184115363,0.0074753387995646625,6.9,6.5,0.0,-2.0383754616037413,-2.198367297360653,-1.967036101436374
2026-0718-02-01-11-11,13,20260718,0,19.95,1,0.036141025864870294,0.023754968236749514,0.06280309989543452,-0.01238605762812078,0.026662074030564226,22.0,12.7,0.0,-3.2835163208996607,-3.7159219145185327,-2.702888965366415
2026-0718-10-02-07-11,01,20260718,0,19.95,1,0.05882804696977637,0.09331169181330665,0.042775313292913085,0.034483644843530274,-0.016052733676863287,13.5,18.4,0.0,-2.772507126785529,-2.2738533254751414,-3.1080770022864765
2026-0718-10-02-07-11,02,20260718,0,19.95,1,0.10181777360153604,0.06750089364763709,0.1431028662890183,-0.034316879953898954,0.04128509268748226,7.8,5.5,0.0,-2.1771882902235524,-2.625727356167144,-1.7897541643839043
2026-0718-10-02-07-11,03,20260718,0,19.95,1,0.04202003354984027,0.04431287185636256,0.04446699234969495,0.002292838306522292,0.0024469587998546816,18.9,17.7,0.0,-3.1266803720627188,-3.0711553917319176,-3.06752213898932
2026-0718-10-02-07-11,04,20260718,0,19.95,1,0.011818134435892575,0.02834564200868616,0.007878536182078085,0.016527507572793587,-0.003939598253814489,67.2,99.9,0.0,-4.426231586887296,-3.5345268451223597,-4.835703420236236
2026-0718-10-02-07-11,05,20260718,1,19.95,1,0.44121035227332284,0.2174177402603606,0.4372587581053337,-0.22379261201296224,-0.003951594167989125,1.8,1.8,1.8,-0.2362513503049478,-1.2807784678656158,-0.252294772947319
2026-0718-10-02-07-11,06,20260718,0,19.95,1,0.08632376457521534,0.06419818042377365,0.07870657645896008,-0.022125584151441696,-0.007617188116255266,9.2,10.0,0.0,-2.359371348647411,-2.679428854851949,-2.4600518622727305
2026-0718-10-02-07-11,07,20260718,0,19.95,1,0.012255843118703412,0.043460209312113925,0.010856079511580699,0.031204366193410514,-0.0013997636071227133,64.8,72.5,0.0,-4.3894209011399665,-3.0914765972979072,-4.512114595545606
2026-0718-10-02-07-11,08,20260718,0,19.95,1,0.0270128787106116,0.05511644307817448,0.02356484325118565,0.02810356436756288,-0.0034480354594259507,29.4,33.4,0.0,-3.5840571044504888,-2.841613605601821,-3.7241524357831004
2026-0718-10-02-07-11,09,20260718,0,19.95,1,0.05672704529228436,0.07111890223264433,0.05830116774737783,0.014391856940359972,0.001574122455093467,14.0,13.5,0.0,-2.81110460801814,-2.5696275854738126,-2.7820633893454083
2026-0718-10-02-07-11,10,20260718,0,19.95,1,0.07353505871222046,0.12296012676817371,0.08463072737522587,0.049425068055953245,0.011095668663005404,10.8,9.3,0.0,-2.5336139232835593,-1.9646923266247056,-2.381030152086273
2026-0718-10-02-07-11,11,20260718,0,19.95,1,0.030901892377119884,0.09151058213141049,0.02104453916014975,0.0606086897542906,-0.009857353216970136,25.7,37.4,0.0,-3.4455484290160756,-2.295328622548955,-3.839845042798072
2026-0718-10-02-07-11,12,20260718,0,19.95,1,0.05754917638347689,0.10074671646735638,0.04741360027648196,0.043197540083879486,-0.010135576106994927,13.8,16.6,0.0,-2.7958439176822387,-2.1889551245805428,-3.000271698048337
2026-0718-03-02-07-11,01,20260718,0,14.95,1,0.007642511415142871,0.028835771487091346,0.005156330815804776,0.021193260071948473,-0.002486180599338095,104.1,154.2,0.0,-4.8663571455023265,-3.516878905430193,-5.2623603640704975
2026-0718-03-02-07-11,02,20260718,0,14.95,1,0.05268777737194522,0.03517342868572901,0.0464974392863799,-0.017514348686216215,-0.006190338085565322,15.1,17.1,0.0,-2.8892452351713787,-3.3116574356764183,-3.0207448686637544
2026-0718-03-02-07-11,03,20260718,0,14.95,1,0.04231837437853047,0.022785649117953343,0.02799669759848931,-0.019532725260577127,-0.014321676780041159,18.8,28.4,0.0,-3.119294016192913,-3.7585751118537614,-3.54727264167879
2026-0718-03-02-07-11,04,20260718,0,14.95,1,0.06575086267077461,0.039273725525554096,0.06260678833048003,-0.026477137145220514,-0.003144074340294581,12.1,12.7,0.0,-2.6538703535420893,-3.1971338007462697,-2.7062291317931852
2026-0718-03-02-07-11,05,20260718,0,14.95,1,0.14206882827078085,0.09739278808445435,0.1500200399617163,-0.044676040186326496,0.007951211690935461,5.6,5.3,0.0,-1.7982122305389492,-2.226535313918175,-1.7344438878635053
2026-0718-03-02-07-11,06,20260718,0,14.95,1,0.06685591918624981,0.056824527014745795,0.0779515893918722,-0.010031392171504012,0.011095670205622396,11.9,10.2,0.0,-2.6360197724526926,-2.809284298678261,-2.470509743075535
2026-0718-03-02-07-11,07,20260718,0,14.95,1,0.022161154270651056,0.02460460205450598,0.016427814293328437,0.0024434477838549233,-0.005733339977322619,35.9,48.4,0.0,-3.787003928491035,-3.6799094243162362,-4.092215140135932
2026-0718-03-02-07-11,08,20260718,0,14.95,1,0.033011843913542435,0.041698550862183784,0.0262411291022144,0.008686706948641348,-0.006770714811328037,24.1,30.3,0.0,-3.3773198437314726,-3.1346960168504556,-3.613835714219566
2026-0718-03-02-07-11,09,20260718,0,14.95,1,0.022099595508788133,0.04505156763584995,0.03258632015561871,0.022951972127061817,0.010486724646830575,36.0,24.4,0.0,-3.789848523364192,-3.0538495603613165,-3.390733627948225
2026-0718-03-02-07-11,10,20260718,0,14.95,1,0.04572330105266511,0.041829549073757175,0.040774677528056226,-0.0038937519789079347,-0.004948623524608883,17.4,19.5,0.0,-3.038345632397808,-3.1314226804432375,-3.1580647630336736
2026-0718-03-02-07-11,11,20260718,0,14.95,1,0.013669852892033894,0.011808443778021213,0.012762539515202192,-0.0018614091140126809,-0.0009073133768317029,58.2,62.3,0.0,-4.2787982440479135,-4.427061711791892,-4.348396318945244
2026-0718-03-02-07-11,12,20260718,0,14.95,1,0.04520371808615754,0.14988243566853557,0.0464974392863799,0.10467871758237803,0.0012937212002223572,17.6,17.1,0.0,-3.0503186583591946,-1.7355234263141603,-3.0207448686637544
2026-0718-03-02-07-11,13,20260718,1,14.95,1,0.16927349751412188,0.17051588673449286,0.16564712745772842,0.0012423892203709819,-0.003626370056393463,4.7,4.8,4.8,-1.5907848868086305,-1.58197548755443,-1.6167966338758226
