race_id,horse_num,date,won,lead_min,final_odds_confirmed,p_t10,p_offset,margin,z_t10,edge,odds_t10,payout_odds,z2,z3,t10_source,t10_received_at,t10_received_origin,t10_total_votes,t10_announced
2026-0815-01-01-07-10,12,20260815,1,10.88,1,0.3787292524452122,0.38356663220902704,0.05030642830792584,-0.49494539701903684,0.00483737976381482,2.1,1.9,0.244970946030332,-0.12124724214111172,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,13,20260815,0,10.88,1,0.01925741961585825,0.017760876680661442,-0.06382654411036198,-3.930413598751183,-0.001496542935196809,41.3,0.0,15.448151057248225,-60.71762299097089,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,14,20260815,0,10.88,1,0.09037857160624382,0.0879819059749326,-0.009464519642659847,-2.309021300653641,-0.002396665631311218,8.8,0.0,5.331579366872233,-12.31073032423344,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,15,20260815,0,10.88,1,0.040996465470873496,0.04398528536659722,0.09260232510235146,-3.152408905556322,0.002988819895723721,19.4,0.0,9.937681907830807,-31.327636946831774,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-01-01-07-10,16,20260815,0,10.88,1,0.01126531770729385,0.010561464465203865,-0.0467684735911067,-4.4746972504388625,-0.000703853242089986,70.6,0.0,20.022915483085114,-89.59648485793069,0B30=0B31,2026-08-15T14:50:07,mtime_live,174415,08151449
2026-0815-04-02-07-07,01,20260815,0,14.97,0,0.12053923108727804,0.12369639447799967,0.07308266924969506,-1.987333687923752,0.0031571633907216262,6.6,0.0,3.9494951871566206,-7.848964835729076,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,02,20260815,0,14.97,0,0.03788375834171596,0.036199377595349275,-0.007638784197004287,-3.2346127962480202,-0.001684380746366683,21.0,0.0,10.462719941651436,-33.84284780682508,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,03,20260815,0,14.97,0,0.026968099158509663,0.02348004579803303,-0.1030169661676879,-3.5857622128936093,-0.0034880533604766326,29.5,0.0,12.857690647415675,-46.1046212685787,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,04,20260815,0,14.97,0,0.10199473399692759,0.08977156749166232,-0.09920186970006974,-2.1752547479605413,-0.012223166505265268,7.8,0.0,4.731733218524878,-10.292725149678855,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
2026-0815-04-02-07-07,05,20260815,0,14.97,0,0.06364471401408281,0.05859043024197832,-0.04757625811462111,-2.688678709642759,-0.005054283772104491,12.5,0.0,7.228993203686252,-19.436440118903427,0B30=0B31,2026-08-15T15:10:02,mtime_live,272710,08151508
