race_id,horse_num,date,won,lead_min,final_odds_confirmed,p_t10,p_offset,margin,z_t10,edge,odds_t10,payout_odds,z2,z3,t10_source,t10_received_at,t10_received_origin,t10_total_votes,t10_announced
2026-0509-08-03-05-01,11,20260509,0,14.33,0,0.008531451876946892,0.008002489756069566,-0.0841352420419623,-4.755427670609799,-0.0005289621208773264,92.6,0.0,22.614092330401338,-107.53968041371535,0B31,2026-05-09T09:40:40,epoch_backfill,118417,05090940
2026-0509-08-03-05-01,12,20260509,0,14.33,0,0.004630788064509275,0.004452792799409337,-0.0589002127503964,-5.37038667367032,-0.0001779952650999379,170.6,0.0,28.841053024735768,-154.88760681866006,0B31,2026-05-09T09:40:40,epoch_backfill,118417,05090940
2026-0509-08-03-05-01,13,20260509,0,14.33,0,0.022701507005898916,0.021809668614165025,-0.0608589454764265,-3.7623608151252474,-0.0008918383917338908,34.8,0.0,14.155358903189917,-53.257567661396045,0B31,2026-05-09T09:40:40,epoch_backfill,118417,05090940
2026-0509-08-03-05-01,14,20260509,0,14.33,0,0.07181931307320748,0.07039030154894098,-0.04253277048612423,-2.5590729953826794,-0.0014290115242664991,11.0,0.0,6.548854595696879,-16.75899694653564,0B31,2026-05-09T09:40:40,epoch_backfill,118417,05090940
2026-0509-08-03-05-01,15,20260509,1,14.33,0,0.23939771024402492,0.22450969570341156,-0.10859005108956397,-1.1559843774329255,-0.014888014540613365,3.3,3.5,1.3362998808689883,-1.5447417858500299,0B31,2026-05-09T09:40:40,epoch_backfill,118417,05090940
2026-0509-08-03-05-01,16,20260509,0,14.33,0,0.0057876369509544485,0.0056273181424601575,-0.04780102158295792,-5.146226746392053,-0.00016031880849429105,136.5,0.0,26.48364972528093,-136.29086655831927,0B31,2026-05-09T09:40:40,epoch_backfill,118417,05090940
2026-0509-05-02-05-01,01,20260509,0,18.55,0,0.0168568595997985,0.015884010861310676,-0.04838191086431276,-4.0659970535488075,-0.0009728487384878248,46.9,0.0,16.532332039467583,-67.22041336076575,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,02,20260509,0,18.55,0,0.01647055656730312,0.01610983512040119,-0.010456482204547247,-4.08957323836906,-0.00036072144690193,48.0,0.0,16.724609271984402,-68.39651450088647,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,03,20260509,0,18.55,0,0.03711674719392252,0.03308143113703969,-0.10701077780777835,-3.25586389703678,-0.004035316056882836,21.3,0.0,10.60064971602753,-34.51427269554723,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,04,20260509,0,18.55,0,0.025502797265501604,0.02485359938729404,-0.014288186390823531,-3.643133505646729,-0.0006491978782075629,31.0,0.0,13.272421739965827,-48.35320434194356,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,05,20260509,0,18.55,0,0.10541156203073997,0.102953568107196,-0.013108740623265884,-2.1384914398915713,-0.002457993923543969,7.5,0.0,4.573145638489526,-9.779632801287326,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,06,20260509,0,18.55,0,0.018385737563501158,0.018303435764159506,0.007511403477584027,-3.977623191449619,-8.23017993416518e-05,43.0,0.0,15.821486253157854,-62.93191064376202,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
2026-0509-05-02-05-01,07,20260509,0,18.55,0,0.026441027265235777,0.02580728038899848,-0.012735660731039454,-3.6060415341076695,-0.0006337468762372955,29.9,0.0,13.003535545709594,-46.89128926807424,0B31,2026-05-09T09:46:27,epoch_backfill,106224,05090946
