date,track_code,race_num,grade_code,top_horse_num,top_rank,top_mark,p_win,p_raw_blended,ev,kelly,confidence,odds,popularity,tm_score,tm_rank,dm_rank,tan_payout,fuku_payout,y_win
20250913,09,03,,02,1,◎,0.255600,0.516470,0.000000,0.000000,混戦,0.00,2,7780,1,1,240,100,1
20250913,09,04,,03,1,◎,0.166500,0.403057,25.215000,0.161000,標準,151.40,13,2290,14,13,0,0,0
20250913,09,05,,03,1,◎,0.126600,0.347296,0.000000,0.000000,混戦,0.00,9,5480,4,3,0,0,0
20250913,09,06,,13,1,◎,0.111300,0.205776,0.000000,0.000000,混戦,0.00,0,3030,13,11,0,0,0
20250913,09,07,,11,1,◎,0.116400,0.424329,0.000000,0.000000,接戦,0.00,4,6250,4,5,0,0,0
20250913,09,08,�,05,1,◎,0.244300,1.000000,2.467000,0.161200,標準,10.10,2,2740,6,5,0,0,0
20250913,09,09,,09,1,◎,0.087300,0.608383,0.000000,0.000000,接戦,0.00,0,7420,1,2,240,130,1
20250913,09,10,?,07,1,◎,0.135300,0.309710,8.188000,0.120800,接戦,60.50,5,5600,5,6,0,0,0
20250913,09,11,0,06,1,◎,0.211500,0.305087,27.768000,0.205400,標準,131.30,15,4590,11,6,0,0,0
20250913,09,12,,07,1,◎,0.159000,0.402116,1.606000,0.066600,接戦,10.10,1,3100,12,14,0,0,0
20250914,06,01,,08,1,◎,0.094400,0.540943,6.673000,0.081400,接戦,70.70,7,0,0,2,0,0,0
20250914,06,02,,09,1,◎,0.403600,0.419413,3.672000,0.329900,標準,9.10,5,2100,16,14,0,0,0
20250914,06,03,,06,1,◎,0.097900,0.350321,0.000000,0.000000,混戦,0.00,1,2560,14,12,0,0,0
20250914,06,04,,02,1,◎,0.180600,0.489737,7.296000,0.159800,標準,40.40,4,2440,10,10,0,0,0
20250914,06,05,,03,1,◎,0.094500,0.531939,2.874000,0.063700,接戦,30.40,4,5990,2,4,0,0,0
20250914,06,06,,06,1,◎,0.058500,0.363166,4.131000,0.045000,混戦,70.60,12,1610,15,16,0,0,0
20250914,06,07,,04,1,◎,0.094300,0.376780,0.660000,0.000000,接戦,7.00,50,5910,7,9,0,0,0
20250914,06,08,,16,1,◎,0.270700,0.544671,29.507000,0.264000,標準,109.00,70,6420,3,4,0,0,0
20250914,06,09,0,03,1,◎,0.284500,0.301543,0.000000,0.000000,接戦,0.30,6,6400,1,3,0,0,0
20250914,06,10,0,12,1,◎,0.200200,0.408903,4.043000,0.158500,標準,20.20,2,5210,8,3,0,0,0
20250914,06,11,W,05,1,◎,0.075400,0.278226,0.000000,0.000000,混戦,0.00,0,1950,16,16,0,1820,0
20250914,06,12,,09,1,◎,0.163000,0.400692,83.971000,0.161400,標準,515.10,50,3960,12,8,0,0,0
20250914,09,01,,08,1,◎,0.138700,0.274491,0.000000,0.000000,接戦,0.00,2,3450,10,10,0,790,0
20250914,09,02,,04,1,◎,0.236100,0.551291,2.361000,0.151200,標準,10.00,90,3350,9,8,0,0,0
20250914,09,03,,12,1,◎,0.180700,0.591212,20.277000,0.173400,標準,112.20,56,4760,9,9,0,0,0
20250914,09,04,,12,1,◎,0.393800,0.289370,0.433000,0.000000,接戦,1.10,11,4900,11,14,0,0,0
20250914,09,05,,05,1,◎,0.296800,1.000000,0.594000,0.000000,標準,2.00,20,5850,2,3,380,140,1
20250914,09,06,,06,1,◎,0.125500,0.239985,3.802000,0.095600,接戦,30.30,3,2360,12,11,0,0,0
20250914,09,07,,04,1,◎,0.199800,0.393580,18.043000,0.190800,標準,90.30,35,6660,2,2,0,0,0
20250914,09,08,,03,1,◎,0.204000,0.361885,2.061000,0.116600,接戦,10.10,1,5880,4,3,0,0,0
20250914,09,09,h,08,1,◎,0.061700,0.276361,5.606000,0.051200,混戦,90.90,5,7320,2,1,0,110,0
20250914,09,10,?,07,1,◎,0.135300,0.492503,0.000000,0.000000,混戦,0.00,7,6370,4,1,0,260,0
20250914,09,11,0,16,1,◎,0.395200,0.184096,0.790000,0.000000,混戦,2.00,21,5150,9,13,0,0,0
20250914,09,12,,02,1,◎,0.176500,0.324923,0.000000,0.000000,接戦,0.00,1,4880,11,7,0,0,0
20250915,06,01,,07,1,◎,0.121200,0.407944,0.000000,0.000000,接戦,0.00,1,3570,14,12,0,0,0
20250915,06,02,,05,1,◎,0.131800,0.252505,1.331000,0.036400,接戦,10.10,1,6090,4,9,0,0,0
20250915,06,03,,06,1,◎,0.049300,0.227726,1.992000,0.025200,混戦,40.40,3,7780,2,2,0,120,0
20250915,06,04,,10,1,◎,0.208800,0.399924,14.761000,0.197400,標準,70.70,0,5110,10,9,0,0,0
20250915,06,05,,05,1,◎,0.133400,0.298562,0.000000,0.000000,接戦,0.80,9,3450,13,11,0,0,0
20250915,06,06,,02,1,◎,0.104800,0.285141,0.000000,0.000000,混戦,0.00,0,3860,8,10,0,0,0
20250915,06,07,,03,1,◎,0.119300,0.205358,0.000000,0.000000,混戦,0.00,0,5250,7,8,0,0,0
20250915,06,08,,06,1,◎,0.120900,0.507497,0.967000,0.000000,混戦,8.00,80,2290,14,14,0,0,0
20250915,06,09,0,03,1,◎,0.338600,0.511241,1.016000,0.008000,混戦,3.00,30,7080,1,1,190,110,1
20250915,06,10,0,06,1,◎,0.073500,0.485769,22.269000,0.070400,混戦,303.00,30,7730,1,1,0,110,0
20250915,06,11,�,03,1,◎,0.325400,0.290774,0.651000,0.000000,接戦,2.00,20,4720,7,4,0,0,0
20250915,06,12,,07,1,◎,0.207700,0.206122,0.000000,0.000000,接戦,0.00,1,4580,10,11,0,0,0
20250915,09,01,,06,1,◎,0.121200,0.554278,3.674000,0.091300,接戦,30.30,3,0,0,1,0,150,0
20250915,09,02,,04,1,◎,0.000000,0.000000,0.000000,0.000000,接戦,0.00,0,4300,6,4,0,0,0
20250915,09,03,,01,1,◎,0.208900,0.485264,21.104000,0.201000,標準,101.00,2,6000,2,2,290,120,1
20250915,09,04,,13,1,◎,0.067400,0.198186,1.360000,0.018800,混戦,20.20,3,3720,11,10,0,0,0
20250915,09,05,,01,1,◎,0.092000,1.000000,0.000000,0.000000,標準,0.00,9,4740,7,10,0,0,0
20250915,09,06,,18,1,◎,0.080200,0.213828,5.665000,0.067000,接戦,70.60,5,5400,9,5,0,360,0
20250915,09,07,,07,1,◎,0.186200,0.371276,0.745000,0.000000,接戦,4.00,40,3950,10,8,0,0,0
20250915,09,08,,06,1,◎,0.115000,1.000000,0.000000,0.000000,標準,0.00,1,3180,7,7,0,0,0
20250915,09,09,0,12,1,◎,0.090700,0.256175,0.000000,0.000000,混戦,0.00,6,6660,3,1,0,190,0
20250915,09,10,E,01,1,◎,0.160500,0.509370,0.000000,0.000000,混戦,0.00,0,5760,3,6,0,780,0
20250915,09,11,E,09,1,◎,0.144700,0.742770,19.004000,0.138200,標準,131.30,14,6460,4,4,0,0,0
20250915,09,12,,04,1,◎,0.120000,0.379161,0.000000,0.000000,接戦,0.00,1,4730,8,9,0,0,0
20250920,06,01,,06,1,◎,0.086100,0.245229,1.739000,0.038500,混戦,20.20,2,7830,2,2,0,160,0
20250920,06,02,,12,1,◎,0.099700,0.410403,2.013000,0.052800,接戦,20.20,2,6620,3,3,310,170,1
20250920,06,03,,16,1,◎,0.097000,0.223072,0.000000,0.000000,混戦,0.00,3,6900,1,1,0,0,0
20250920,06,04,,08,1,◎,0.241600,0.428017,0.000000,0.000000,標準,0.00,2,5020,4,1,0,0,0
20250920,06,05,,08,1,◎,0.086900,0.216261,7.042000,0.075500,接戦,81.00,34,4230,12,16,0,0,0
20250920,06,06,,02,1,◎,0.202000,0.604486,6.141000,0.174900,接戦,30.40,8,3840,9,11,0,0,0
20250920,06,07,,06,1,◎,0.122700,0.316583,1.239000,0.026300,混戦,10.10,1,4490,11,3,0,280,0
20250920,06,08,,15,1,◎,0.132400,0.298671,0.000000,0.000000,接戦,0.00,0,3600,13,15,0,0,0
20250920,06,09,0,10,1,◎,0.209800,0.253195,2.119000,0.123000,接戦,10.10,0,5510,3,4,0,0,0
20250920,06,10,?,08,1,◎,0.162400,0.235796,0.974000,0.000000,接戦,6.00,60,2520,9,7,0,0,0
20250920,06,11,?,04,1,◎,0.210900,0.269981,2.130000,0.124200,標準,10.10,1,6470,2,5,0,160,0
20250920,06,12,,11,1,◎,0.187900,0.561184,0.000000,0.000000,標準,0.00,0,5300,7,4,2970,500,1
20250920,09,01,,08,1,◎,0.085000,0.580530,6.029000,0.071900,接戦,70.90,9,2480,9,8,0,0,0
20250920,09,02,,06,1,◎,0.328800,0.518707,1.315000,0.105100,混戦,4.00,40,3750,7,6,0,0,0
20250920,09,03,,06,1,◎,0.142700,0.284777,0.000000,0.000000,接戦,0.00,4,5240,4,8,0,0,0
20250920,09,04,0,07,1,◎,0.123100,0.373601,6.216000,0.105400,接戦,50.50,4,0,0,9,0,0,0
20250920,09,05,,02,1,◎,0.078800,0.269294,3.184000,0.055400,接戦,40.40,5,4100,9,10,0,0,0
20250920,09,06,,05,1,◎,0.227300,0.281618,0.455000,0.000000,混戦,2.00,30,6770,2,4,0,130,0
20250920,09,07,,11,1,◎,0.129100,0.458925,0.000000,0.000000,接戦,0.00,8,3140,14,16,0,0,0
20250920,09,08,E,03,1,◎,0.244000,0.389757,0.000000,0.000000,接戦,0.00,2,3660,5,5,0,0,0
20250920,09,09,,04,1,◎,0.129100,0.445080,0.000000,0.000000,接戦,0.00,4,6650,1,1,0,0,0
20250920,09,10,0,01,1,◎,0.183300,1.000000,3.702000,0.140700,標準,20.20,2,7280,1,1,140,110,1
20250920,09,11,X,04,1,◎,0.146500,0.674388,0.000000,0.000000,標準,0.00,0,6880,2,1,0,250,0
20250920,09,12,,14,1,◎,0.072100,0.358080,1.016000,0.001200,混戦,14.10,41,5950,5,3,0,0,0
20250921,06,01,,05,1,◎,0.121200,0.415857,0.000000,0.000000,接戦,0.20,1,6940,2,2,220,110,1
20250921,06,02,,04,1,◎,0.196900,0.228137,0.000000,0.000000,標準,0.00,10,7330,3,3,0,0,0
20250921,06,03,,04,1,◎,0.354000,0.381865,1.062000,0.030900,標準,3.00,30,2000,10,9,0,360,0
20250921,06,04,,04,1,◎,0.120400,0.290921,0.602000,0.000000,接戦,5.00,30,4790,11,3,0,350,0
20250921,06,05,,08,1,◎,0.077200,0.591282,7.020000,0.067000,接戦,90.90,3,3880,10,8,0,0,0
20250921,06,06,,07,1,◎,0.466500,0.569429,0.606000,0.000000,標準,1.30,12,5760,6,8,0,0,0
20250921,06,07,,07,1,◎,0.081100,0.242927,65.355000,0.079900,接戦,806.00,18,6020,6,4,0,0,0
20250921,06,08,,01,1,◎,0.075400,0.287922,0.000000,0.000000,混戦,0.60,6,5630,7,12,0,380,0
20250921,06,09,�,08,1,◎,0.257000,0.393428,0.000000,0.000000,接戦,0.10,1,7240,1,1,0,150,0
20250921,06,10,0,07,1,◎,0.084500,0.223509,13.657000,0.078800,接戦,161.60,16,2770,15,16,0,0,0
20250921,06,11,B,07,1,◎,0.060200,0.181069,54.737000,0.059200,混戦,909.00,80,6330,2,4,0,200,0
20250921,06,12,,16,1,◎,0.119800,0.292293,84.846000,0.118600,接戦,708.00,5,7090,2,1,0,0,0
20250921,09,01,,03,1,◎,0.255000,0.503750,5.151000,0.216200,混戦,20.20,2,0,0,4,430,130,1
20250921,09,02,,04,1,◎,0.167300,0.188408,0.000000,0.000000,接戦,0.00,6,7190,1,2,0,120,0
20250921,09,03,,10,1,◎,0.072600,1.000000,0.581000,0.000000,標準,8.00,80,1880,11,11,0,0,0
20250921,09,04,,07,1,◎,0.117000,0.527636,0.000000,0.000000,接戦,0.00,0,5340,6,12,0,0,0
20250921,09,05,,06,1,◎,0.272800,0.499717,0.000000,0.000000,標準,0.00,2,4500,6,6,0,120,0
20250921,09,06,,02,1,◎,0.096900,0.259872,3.914000,0.074000,混戦,40.40,2,5970,3,6,0,410,0
20250921,09,07,,08,1,◎,0.095700,0.216991,38.662000,0.093500,接戦,404.00,40,6340,2,3,0,0,0
20250921,09,08,,08,1,◎,0.130700,0.430525,1.307000,0.034100,接戦,10.00,90,6410,3,1,0,300,0
20250921,09,09,0,10,1,◎,0.158200,0.272907,0.000000,0.000000,接戦,0.00,6,7330,1,3,0,0,0
20250921,09,10,?,02,1,◎,0.065400,1.000000,26.207000,0.063100,標準,400.60,50,5660,3,5,0,0,0
20250921,09,11,V,02,1,◎,0.192900,0.315353,7.772000,0.172300,標準,40.30,3,7010,1,5,0,130,0
20250921,09,12,,04,1,◎,0.343000,0.293764,5.179000,0.296400,接戦,15.10,50,6520,5,7,0,0,0
20250927,06,01,,08,1,◎,0.147200,0.617433,7.418000,0.129900,標準,50.40,4,0,0,1,0,0,0
20250927,06,02,,15,1,◎,0.198700,0.288385,0.298000,0.000000,接戦,1.50,16,3390,13,15,0,0,0
20250927,06,03,,04,1,◎,0.097200,0.466868,0.000000,0.000000,混戦,0.00,9,3250,12,8,0,0,0
20250927,06,04,,14,1,◎,0.054400,0.208805,1.105000,0.005400,混戦,20.30,5,5430,6,2,0,0,0
20250927,06,05,,06,1,◎,0.053400,0.191367,21.632000,0.051100,混戦,405.10,84,4020,15,13,0,0,0
20250927,06,06,,15,1,◎,0.237900,0.304508,0.714000,0.000000,接戦,3.00,30,4580,12,7,0,0,0
20250927,06,07,,15,1,◎,0.165600,0.390680,26.738000,0.160400,標準,161.50,13,2910,15,16,0,0,0
20250927,06,08,,10,1,◎,0.113700,0.246822,0.000000,0.000000,接戦,0.00,9,6850,1,1,0,140,0
20250927,06,09,0,04,1,◎,0.244000,0.290183,0.732000,0.000000,接戦,3.00,30,1670,9,9,0,0,0
20250927,06,10,Y,04,1,◎,0.118000,0.267082,0.000000,0.000000,接戦,0.00,0,3960,12,14,0,0,0
20250927,06,11,E,15,1,◎,0.131900,0.164532,0.000000,0.000000,混戦,0.60,3,5560,6,12,0,0,0
20250927,06,12,,09,1,◎,0.266500,0.257415,1.332000,0.083100,接戦,5.00,40,4360,11,15,0,0,0
20250927,09,01,,06,1,◎,0.103000,0.370015,0.000000,0.000000,混戦,0.00,12,4080,11,5,0,0,0
20250927,09,02,,09,1,◎,0.080000,0.277343,3.225000,0.056600,混戦,40.30,4,6010,3,3,0,150,0
20250927,09,03,,07,1,◎,0.121500,0.243609,0.000000,0.000000,接戦,0.00,1,4600,10,3,0,0,0
20250927,09,04,,08,1,◎,0.130900,1.000000,1.060000,0.008500,標準,8.10,10,6330,2,7,0,0,0
20250927,09,05,,01,1,◎,0.094300,0.275809,2.830000,0.063100,接戦,30.00,58,5890,3,3,580,150,1
20250927,09,06,,13,1,◎,0.096700,0.246083,12.690000,0.089700,接戦,131.30,13,2670,13,13,0,0,0
20250927,09,07,,02,1,◎,0.092200,0.301484,13.024000,0.085700,接戦,141.30,15,4290,11,16,0,0,0
20250927,09,08,,10,1,◎,0.146500,0.690905,0.000000,0.000000,標準,0.00,5,5300,7,2,0,0,0
20250927,09,09,E,02,1,◎,0.090100,0.602124,54.631000,0.088600,接戦,606.00,2,5090,4,2,280,140,1
20250927,09,10,g,16,1,◎,0.117900,0.201752,0.000000,0.000000,混戦,0.00,0,2260,15,15,0,0,0
20250927,09,11,C,06,1,◎,0.046700,0.347979,28.283000,0.045200,混戦,605.00,50,6790,1,2,0,0,0
20250927,09,12,,05,1,◎,0.092600,0.351016,0.000000,0.000000,混戦,0.00,4,3540,14,10,0,0,0
20250928,06,01,,07,1,◎,0.197900,0.412038,2.395000,0.125700,接戦,12.10,21,2830,10,10,0,0,0
20250928,06,02,,15,1,◎,0.234600,0.470152,1.900000,0.126800,標準,8.10,6,3230,14,9,0,0,0
20250928,06,03,,08,1,◎,0.093400,0.261047,5.649000,0.078100,接戦,60.50,4,5240,8,7,0,0,0
20250928,06,04,,03,1,◎,0.097000,0.213369,0.000000,0.000000,混戦,0.00,1,3650,12,10,0,0,0
20250928,06,05,,13,1,◎,0.095000,0.269735,1.918000,0.047800,混戦,20.20,2,4550,11,7,0,0,0
20250928,06,06,,03,1,◎,0.340900,0.607197,38.210000,0.334900,標準,112.10,10,6090,4,12,0,0,0
20250928,06,07,,16,1,◎,0.106500,0.258834,0.746000,0.000000,接戦,7.00,7,6950,3,2,0,0,0
20250928,06,08,,16,1,◎,0.091200,0.327978,5.525000,0.075900,接戦,60.60,5,5810,5,6,0,0,0
20250928,06,09,?,05,1,◎,0.176900,0.368881,0.000000,0.000000,混戦,0.20,2,2550,8,3,0,0,0
20250928,06,10,0,10,1,◎,0.247200,0.355801,5.018000,0.208200,標準,20.30,3,4250,9,10,0,0,0
20250928,06,11,0,16,1,◎,0.335600,0.371963,0.000000,0.000000,標準,0.00,2,5360,7,12,5000,1250,1
20250928,06,12,E,15,1,◎,0.100000,0.226153,0.000000,0.000000,混戦,0.00,1,4530,10,10,0,0,0
20250928,09,01,,01,1,◎,0.056500,0.230764,6.267000,0.047900,混戦,111.00,9,0,0,9,0,0,0
20250928,09,02,,06,1,◎,0.060900,0.572923,12.309000,0.056300,接戦,202.00,10,4440,10,3,0,390,0
20250928,09,03,,05,1,◎,0.146800,0.584285,0.000000,0.000000,接戦,0.00,5,3760,8,7,0,180,0
20250928,09,04,,08,1,◎,0.144300,0.232924,1.457000,0.050200,接戦,10.10,0,5620,4,1,0,0,0
20250928,09,05,,09,1,◎,0.098900,0.140259,0.000000,0.000000,混戦,0.00,10,6200,3,2,0,0,0
20250928,09,06,,14,1,◎,0.358400,0.361610,0.000000,0.000000,標準,0.00,11,5790,6,11,0,0,0
20250928,09,07,,03,1,◎,0.098800,0.224576,0.000000,0.000000,混戦,0.00,12,5740,6,6,0,0,0
20250928,09,08,,04,1,◎,0.071500,0.300503,0.000000,0.000000,混戦,0.00,13,3780,15,13,0,0,0
20250928,09,09,0,08,1,◎,0.132400,0.307995,12.039000,0.122800,接戦,90.90,8,5690,6,1,0,0,0
20250928,09,10,E,06,1,◎,0.094700,0.258706,4.793000,0.076500,接戦,50.60,7,5610,6,4,0,0,0
20250928,09,11,0,04,1,◎,0.369600,0.401968,0.000000,0.000000,標準,0.00,3,5280,6,7,0,0,0
20250928,09,12,,10,1,◎,0.051000,0.466868,6.185000,0.043100,混戦,121.20,12,5420,7,5,0,0,0
20251004,05,01,,03,1,◎,0.129100,0.454597,0.000000,0.000000,接戦,0.00,6,1960,16,16,0,0,0
20251004,05,02,,09,1,◎,0.084700,0.279799,25.836000,0.081600,接戦,305.20,86,2100,9,9,0,0,0
20251004,05,03,,06,1,◎,0.145700,0.364809,16.553000,0.138100,標準,113.60,37,4040,15,14,0,0,0
20251004,05,04,,05,1,◎,0.068400,0.549859,34.635000,0.066600,接戦,506.00,21,0,0,6,0,0,0
20251004,05,05,,15,1,◎,0.100500,0.110167,0.000000,0.000000,混戦,0.80,7,5920,5,5,0,0,0
20251004,05,06,,04,1,◎,0.155400,0.162271,0.000000,0.000000,接戦,0.00,0,4700,10,11,0,0,0
20251004,05,07,,06,1,◎,0.184800,0.271290,0.000000,0.000000,接戦,0.60,5,5550,4,4,0,170,0
20251004,05,08,,03,1,◎,0.097900,0.214127,0.000000,0.000000,混戦,0.00,16,3270,14,13,0,0,0
20251004,05,09,?,12,1,◎,0.132700,0.247420,0.000000,0.000000,接戦,0.00,20,2170,12,12,0,0,0
20251004,05,10,h,09,1,◎,0.142600,0.147169,0.000000,0.000000,接戦,0.00,15,4250,11,10,0,0,0
20251004,05,11,b,11,1,◎,0.101300,0.240898,0.000000,0.000000,混戦,0.00,11,5420,8,8,0,0,0
20251004,05,12,,08,1,◎,0.351900,0.602362,1.056000,0.027900,標準,3.00,30,5450,9,7,0,0,0
20251004,08,01,,08,1,◎,0.134800,0.264634,1.361000,0.039700,接戦,10.10,1,4860,9,9,0,0,0
20251004,08,02,,04,1,◎,0.227300,0.581785,4.590000,0.187000,接戦,20.20,2,7020,2,2,720,120,1
20251004,08,03,,11,1,◎,0.097200,0.371416,0.000000,0.000000,混戦,0.00,1,6920,1,1,210,110,1
20251004,08,04,,11,1,◎,0.071600,0.415844,4.341000,0.056100,接戦,60.60,6,5810,4,3,0,0,0
20251004,08,05,,10,1,◎,0.121800,0.370453,4.910000,0.099500,接戦,40.30,3,6070,3,9,0,0,0
20251004,08,06,,01,1,◎,0.277800,0.399345,2.500000,0.187500,標準,9.00,70,5490,7,11,0,0,0
20251004,08,07,,10,1,◎,0.114200,0.168309,0.000000,0.000000,混戦,0.00,4,7150,2,1,0,0,0
20251004,08,08,,09,1,◎,0.111900,0.323753,11.304000,0.103000,接戦,101.00,55,3170,11,11,0,0,0
20251004,08,09,E,03,1,◎,0.176900,0.505999,0.000000,0.000000,混戦,0.00,0,4230,7,5,0,420,0
20251004,08,10,0,09,1,◎,0.123200,0.174500,0.000000,0.000000,混戦,0.00,1,5280,8,5,900,300,1
20251004,08,11,L,10,1,◎,0.223900,0.152985,2.933000,0.159800,混戦,13.10,40,4220,15,1,0,0,0
20251004,08,12,,08,1,◎,0.127500,0.561376,15.453000,0.120200,標準,121.20,12,6660,2,5,0,0,0
20251005,05,01,,11,1,◎,0.097200,0.373249,0.000000,0.000000,混戦,0.00,16,3410,12,8,0,0,0
20251005,05,02,,08,1,◎,0.132300,0.247834,0.000000,0.000000,混戦,0.40,5,4400,7,8,0,0,0
20251005,05,03,,04,1,◎,0.183400,0.223979,0.000000,0.000000,標準,0.00,3,3590,14,10,25740,4660,1
20251005,05,04,,05,1,◎,0.094700,0.575897,0.947000,0.000000,接戦,10.00,90,0,0,4,0,0,0
20251005,05,05,,06,1,◎,0.192200,0.222526,0.000000,0.000000,標準,0.30,3,5370,5,5,400,150,1
20251005,05,06,,06,1,◎,0.126600,0.167205,0.000000,0.000000,接戦,0.80,7,4500,12,7,0,0,0
20251005,05,07,,08,1,◎,0.293300,0.470518,0.000000,0.000000,標準,0.00,7,6100,7,8,0,360,0
20251005,05,08,,07,1,◎,0.083800,0.721920,59.231000,0.082500,標準,707.00,36,4700,10,10,0,0,0
20251005,05,09,0,13,1,◎,0.162900,0.314814,0.000000,0.000000,接戦,0.00,2,5990,7,4,0,0,0
20251005,05,10,E,01,1,◎,0.420600,0.241058,0.631000,0.000000,標準,1.50,15,5770,7,4,0,0,0
20251005,05,11,?,02,1,◎,0.104800,0.275229,0.000000,0.000000,混戦,0.00,50,7660,1,1,0,0,0
20251005,05,12,,09,1,◎,0.176500,0.339211,0.000000,0.000000,接戦,0.00,0,7220,1,3,0,160,0
20251005,08,01,,10,1,◎,0.057500,1.000000,0.000000,0.000000,標準,0.00,1,7670,2,3,0,0,0
20251005,08,02,,04,1,◎,0.131400,1.000000,0.000000,0.000000,標準,0.00,5,5180,5,4,0,0,0
20251005,08,03,,10,1,◎,0.067000,0.159391,1.346000,0.018100,混戦,20.10,1,7020,1,3,340,140,1
20251005,08,04,,09,1,◎,0.285200,0.239680,31.659000,0.278700,接戦,111.00,40,4770,7,6,0,0,0
20251005,08,05,,04,1,◎,0.193800,0.298613,0.000000,0.000000,標準,0.00,6,5370,5,9,0,0,0
20251005,08,06,,01,1,◎,0.089300,0.311345,19.139000,0.085000,混戦,214.40,28,2500,14,14,0,0,0
20251005,08,07,,01,1,◎,0.114900,0.368611,2.320000,0.068800,混戦,20.20,2,4330,7,7,0,0,0
20251005,08,08,,08,1,◎,0.187900,0.539988,0.000000,0.000000,標準,0.90,8,6490,3,2,0,0,0
20251005,08,09,�,04,1,◎,0.173000,0.325877,8.736000,0.156300,接戦,50.50,3,5340,5,2,0,0,0
20251005,08,10,0,08,1,◎,0.129800,0.151612,0.000000,0.000000,混戦,0.00,9,3390,14,13,0,0,0
20251005,08,11,?,02,1,◎,0.084900,0.188415,1.367000,0.024300,混戦,16.10,51,4330,13,17,0,0,0
20251005,08,12,,11,1,◎,0.057500,1.000000,0.000000,0.000000,標準,0.00,5,6300,5,4,0,0,0
20251011,05,01,,10,1,◎,0.175000,0.406609,0.000000,0.000000,接戦,0.00,0,6960,2,4,0,310,0
20251011,05,02,,05,1,◎,0.075400,0.274976,0.000000,0.000000,混戦,0.00,8,4650,9,8,0,0,0
20251011,05,03,,01,1,◎,0.256300,0.504406,0.000000,0.000000,標準,0.00,10,6090,3,5,390,110,1
20251011,05,04,,16,1,◎,0.097200,0.533520,0.000000,0.000000,接戦,0.00,15,4620,10,5,0,0,0
20251011,05,05,,09,1,◎,0.126400,0.357447,0.000000,0.000000,接戦,0.00,0,3750,14,6,0,0,0
20251011,05,06,,02,1,◎,0.154700,0.193608,0.000000,0.000000,接戦,0.00,0,5730,4,1,0,0,0
20251011,05,07,,03,1,◎,0.235600,0.302669,0.000000,0.000000,接戦,0.00,10,5240,5,8,0,610,0
20251011,05,08,,11,1,◎,0.246100,0.423652,34.674000,0.240700,標準,140.90,30,5320,8,9,0,0,0
20251011,05,09,n,06,1,◎,0.221200,0.511241,1.327000,0.065500,混戦,6.00,70,3180,10,9,0,0,0
20251011,05,10,g,11,1,◎,0.116900,0.259352,2.372000,0.071100,接戦,20.30,3,3150,15,13,0,0,0
20251011,05,11,?,02,1,◎,0.212200,0.610836,0.000000,0.000000,標準,0.00,1,3260,7,7,0,0,0
20251011,05,12,,02,1,◎,0.300100,0.436826,0.000000,0.000000,標準,0.00,1,5730,7,8,0,220,0
20251011,08,01,,13,1,◎,0.205000,0.325564,0.000000,0.000000,接戦,0.00,8,5170,9,9,0,0,0
20251011,08,02,,02,1,◎,0.150200,0.652176,3.034000,0.105900,標準,20.20,2,4260,5,7,0,0,0
20251011,08,03,,04,1,◎,0.258700,0.661103,0.000000,0.000000,標準,0.00,2,2830,5,6,0,0,0
20251011,08,04,,04,1,◎,0.290700,0.315838,1.454000,0.113400,標準,5.00,50,0,0,7,0,0,0
20251011,08,05,,18,1,◎,0.067800,0.264176,0.000000,0.000000,混戦,0.00,0,5350,7,13,0,0,0
20251011,08,06,,03,1,◎,0.123500,0.215247,0.000000,0.000000,混戦,0.00,8,4770,7,6,0,0,0
20251011,08,07,,02,1,◎,0.083600,1.000000,0.000000,0.000000,標準,0.00,0,6720,3,5,580,150,1
20251011,08,08,0,07,1,◎,0.156100,0.365410,4.731000,0.127300,接戦,30.30,3,6330,3,3,0,170,0
20251011,08,09,,02,1,◎,0.079200,0.234869,3.201000,0.055900,接戦,40.40,4,6000,4,4,0,0,0
20251011,08,10,?,06,1,◎,0.133500,0.380429,0.000000,0.000000,接戦,0.00,1,5070,6,12,0,0,0
20251011,08,11,E,01,1,◎,0.064200,0.280406,1.945000,0.032200,接戦,30.30,2,5370,8,11,0,0,0
20251011,08,12,,07,1,◎,0.123500,0.649217,0.000000,0.000000,標準,0.00,4,6510,2,2,0,0,0
20251012,05,01,,08,1,◎,0.246000,0.379054,224.148000,0.245200,標準,911.10,38,5020,7,10,0,0,0
20251012,05,02,,10,1,◎,0.146800,0.518707,0.000000,0.000000,混戦,0.00,0,7010,1,5,0,0,0
20251012,05,03,,09,1,◎,0.136600,0.340480,0.000000,0.000000,混戦,0.00,30,7390,1,3,0,0,0
20251012,05,04,,11,1,◎,0.105900,0.204012,2.138000,0.059300,接戦,20.20,0,6850,3,1,0,0,0
20251012,05,05,,02,1,◎,0.125900,0.633042,1.259000,0.028800,標準,10.00,91,3710,11,10,0,0,0
20251012,05,06,,13,1,◎,0.103000,0.552072,0.000000,0.000000,接戦,0.00,8,7140,1,1,600,150,1
20251012,05,07,,09,1,◎,0.097900,0.209764,0.000000,0.000000,混戦,0.00,1,5740,7,8,0,0,0
20251012,05,08,,07,1,◎,0.147800,0.687573,59.397000,0.145600,標準,402.00,30,5390,7,8,0,0,0
20251012,05,09,e,02,1,◎,0.101000,0.185304,8.168000,0.089700,混戦,80.90,1,5510,6,8,0,0,0
