date,track_code,race_num,grade_code,tentative,top_horse_num,top_rank,top_has_mark,p_win,p_raw_blended,ev,odds,y_top_is_winner,tan_payout_if_bet
20250830,07,03,,0,09,1,1,0.051600,0.362345,2.092000,40.50,0,0
20250830,07,04,,0,11,1,1,0.087500,0.251396,11.495000,131.40,0,0
20250830,07,05,,0,04,1,1,0.098500,0.201254,39.909000,405.00,0,0
20250830,07,06,,0,03,1,1,0.075400,0.284173,0.000000,0.50,0,0
20250830,07,07,,0,05,1,1,0.119500,0.349898,72.174000,604.00,0,0
20250830,07,08,,0,08,1,1,0.162400,0.346718,0.000000,1.00,0,0
20250830,07,09,F,0,08,1,1,0.148700,0.149703,0.000000,0.00,0,0
20250830,07,10,0,0,09,1,1,0.303100,0.343313,0.000000,0.00,0,0
20250830,07,11,0,0,02,1,1,0.165100,0.450065,20.042000,121.40,0,0
20250830,07,12,,0,10,1,1,0.076700,1.000000,0.000000,0.00,0,0
20250831,01,01,,0,02,1,1,0.289600,0.557538,175.296000,605.20,0,0
20250831,01,02,,0,11,1,1,0.098100,0.318452,20.504000,209.00,0,0
20250831,01,03,,0,11,1,1,0.165200,0.443940,0.000000,0.00,0,0
20250831,01,04,,0,12,1,1,0.130000,0.293678,1.313000,10.10,0,0
20250831,01,05,,0,08,1,1,0.220700,0.344844,1.545000,7.00,0,0
20250831,01,06,,0,14,1,1,0.071500,0.305181,2.165000,30.30,0,0
20250831,01,07,,0,10,1,1,0.089000,0.652629,35.952000,404.00,0,0
20250831,01,08,,0,13,1,1,0.115800,0.289828,2.338000,20.20,0,0
20250831,01,09,C,0,09,1,1,0.071300,0.270156,5.759000,80.80,0,0
20250831,01,10,E,0,04,1,1,0.117300,0.157168,0.000000,0.00,0,0
20250831,01,11,?,0,02,1,1,0.127400,0.239799,0.000000,0.00,0,0
20250831,01,12,,0,08,1,1,0.091600,0.181683,1.850000,20.20,0,0
20250831,04,01,,0,06,1,1,0.205900,0.205190,1.667000,8.10,0,0
20250831,04,02,,0,05,1,1,0.057700,0.192604,5.828000,101.00,0,0
20250831,04,03,,0,14,1,1,0.152500,0.190233,0.000000,0.00,0,0
20250831,04,04,,0,18,1,1,0.058000,0.154155,9.967000,171.70,0,0
20250831,04,05,,0,06,1,1,0.129300,0.236461,10.450000,80.80,1,190
20250831,04,06,,0,01,1,1,0.056100,0.158403,6.227000,111.00,0,0
20250831,04,07,,0,06,1,1,0.220900,0.365743,0.000000,0.00,0,0
20250831,04,08,,0,01,1,1,0.231300,1.000000,4.650000,20.10,0,0
20250831,04,09,0,0,09,1,1,0.217000,0.204336,0.000000,0.00,0,0
20250831,04,10,?,0,09,1,1,0.160700,0.356964,1.783000,11.10,0,0
20250831,04,11,?,0,01,1,1,0.115500,0.131978,0.000000,0.00,0,0
20250831,04,12,0,0,09,1,1,0.156200,0.665894,0.000000,0.00,0,0
20250831,07,01,,0,13,1,1,0.138700,0.278414,0.000000,0.00,0,0
20250831,07,02,,0,07,1,1,0.136800,0.197515,1.928000,14.10,1,430
20250831,07,03,,0,15,1,1,0.249300,0.489583,20.169000,80.90,0,0
20250831,07,04,,0,10,1,1,0.489800,0.340782,0.000000,0.50,0,0
20250831,07,05,,0,01,1,1,0.114500,0.267105,5.781000,50.50,0,0
20250831,07,06,,0,05,1,1,0.192600,0.332691,0.000000,0.00,0,0
20250831,07,07,,0,10,1,1,0.130100,0.674020,26.328000,202.30,0,0
20250831,07,08,,0,05,1,1,0.327600,0.329605,0.360000,1.10,0,0
20250831,07,09,h,0,01,1,1,0.109700,0.580111,44.330000,404.00,0,0
20250831,07,10,?,0,02,1,1,0.062300,0.381827,31.378000,504.00,0,0
20250831,07,11,?,0,03,1,1,0.136300,0.252061,0.000000,0.00,0,0
20250831,07,12,,0,14,1,1,0.302200,0.372405,0.000000,1.00,0,0
20250906,01,01,,0,03,1,1,0.102500,0.299630,4.132000,40.30,0,0
20250906,01,02,,0,03,1,1,0.135300,0.370626,0.000000,0.00,0,0
20250906,01,03,,0,05,1,1,0.165200,0.462821,0.000000,0.00,0,0
20250906,01,04,,0,03,1,1,0.091600,0.320170,4.628000,50.50,0,0
20250906,01,05,,0,08,1,1,0.123500,0.206608,0.000000,0.00,0,0
20250906,01,06,,0,14,1,1,0.252900,0.613576,5.057000,20.00,0,0
20250906,01,07,,0,01,1,1,0.135000,0.453668,0.000000,0.40,0,0
20250906,01,08,,0,02,1,1,0.106900,0.401270,6.519000,61.00,0,0
20250906,01,09,0,0,08,1,1,0.065600,0.454988,5.313000,81.00,0,0
20250906,01,10,E,0,15,1,1,0.583700,0.363310,0.000000,0.00,0,0
20250906,01,11,0,0,05,1,1,0.181600,0.597279,3.668000,20.20,0,0
20250906,01,12,,0,08,1,1,0.041400,0.275448,5.850000,141.40,0,0
20250906,06,01,,0,01,1,1,0.104800,0.248703,7.411000,70.70,0,0
20250906,06,02,,0,09,1,1,0.064100,0.537801,25.877000,404.00,0,0
20250906,06,03,,0,02,1,1,0.143000,0.311657,4.333000,30.30,0,0
20250906,06,04,,0,05,1,1,0.035300,0.276113,3.914000,111.00,0,0
20250906,06,05,,0,11,1,1,0.075400,0.258525,0.000000,0.00,0,0
20250906,06,06,,0,03,1,1,0.092600,0.333333,0.000000,0.00,1,290
20250906,06,07,,0,17,1,1,0.096800,0.159971,0.871000,9.00,0,0
20250906,06,08,,0,02,1,1,0.075300,1.000000,7.605000,101.00,0,0
20250906,06,09,0,0,06,1,1,0.063800,1.000000,4.514000,70.70,1,510
20250906,06,10,h,0,04,1,1,0.393400,0.518334,3.974000,10.10,0,0
20250906,06,11,?,0,06,1,1,0.117200,0.183437,0.000000,0.10,0,0
20250906,06,12,,0,03,1,1,0.099100,0.230399,0.000000,0.00,0,0
20250906,09,01,,0,07,1,1,0.203100,1.000000,41.033000,202.00,1,740
20250906,09,02,,0,05,1,1,0.168300,0.614368,33.995000,202.00,1,140
20250906,09,03,,0,06,1,1,0.089200,0.358510,62.977000,706.00,0,0
20250906,09,04,,0,01,1,1,0.093300,0.248619,0.000000,0.00,0,0
20250906,09,05,,0,09,1,1,0.135300,0.510867,0.000000,0.00,0,0
20250906,09,06,,0,07,1,1,0.112500,0.229873,0.000000,0.00,0,0
20250906,09,07,,0,06,1,1,0.117000,0.547640,0.000000,0.00,1,260
20250906,09,08,,0,08,1,1,0.062000,1.000000,4.380000,70.70,0,0
20250906,09,09,0,0,04,1,1,0.096200,0.388801,38.757000,403.00,0,0
20250906,09,10,0,0,03,1,1,0.180800,0.219279,0.000000,0.10,0,0
20250906,09,11,L,0,12,1,1,0.296400,0.487361,0.000000,0.00,0,0
20250906,09,12,,0,04,1,1,0.090700,0.272217,0.000000,0.00,0,0
20250907,01,01,,0,08,1,1,0.233600,0.700008,0.000000,0.00,0,0
20250907,01,02,,0,03,1,1,0.085300,0.300455,8.617000,101.00,0,0
20250907,01,03,,0,01,1,1,0.126400,0.577648,5.094000,40.30,0,0
20250907,01,04,,0,13,1,1,0.097200,0.370692,0.000000,0.00,0,0
20250907,01,05,,0,10,1,1,0.055500,0.561287,33.668000,607.00,0,0
20250907,01,06,,0,01,1,1,0.169600,0.751526,0.000000,0.00,0,0
20250907,01,07,,0,13,1,1,0.049500,0.283915,1.499000,30.30,0,0
20250907,01,08,,0,02,1,1,0.097200,0.547640,0.000000,0.00,0,0
20250907,01,09,0,0,06,1,1,0.215000,0.606362,4.342000,20.20,0,0
20250907,01,10,E,0,11,1,1,0.065400,0.298295,7.910000,120.90,0,0
20250907,01,11,f,0,05,1,1,0.081400,0.260350,1.645000,20.20,0,0
20250907,01,12,,0,01,1,1,0.116000,0.370699,2.343000,20.20,0,0
20250907,06,01,,0,09,1,1,0.117200,0.268735,24.619000,210.00,0,0
20250907,06,02,,0,12,1,1,0.159000,0.172535,0.000000,0.10,0,0
20250907,06,03,,0,03,1,1,0.120000,0.367341,0.000000,0.00,0,0
20250907,06,04,,0,05,1,1,0.087100,0.383526,7.916000,90.90,0,0
20250907,06,05,,0,10,1,1,0.146900,0.507497,1.029000,7.00,0,0
20250907,06,06,,0,01,1,1,0.082500,0.208744,10.001000,121.20,0,0
20250907,06,07,,0,16,1,1,0.075400,0.281505,0.000000,0.00,1,190
20250907,06,08,,0,06,1,1,0.187500,0.516470,1.894000,10.10,0,0
20250907,06,09,?,0,01,1,1,0.258400,0.206967,0.000000,0.00,0,0
20250907,06,10,0,0,09,1,1,0.343000,0.377362,0.000000,0.00,0,0
20250907,06,11,@,0,07,1,1,0.165500,0.535696,1.671000,10.10,1,2490
20250907,06,12,,0,01,1,1,0.120100,0.370730,0.000000,0.00,0,0
20250907,09,01,,0,02,1,1,0.151400,0.339708,6.115000,40.40,0,0
20250907,09,02,,0,01,1,1,0.122700,0.410346,4.993000,40.70,0,0
20250907,09,03,,0,16,1,1,0.117600,0.197300,0.000000,0.00,0,0
20250907,09,04,,0,06,1,1,0.084200,0.251021,12.760000,151.50,0,0
20250907,09,05,,0,01,1,1,0.222600,0.566490,0.000000,0.00,0,0
20250907,09,06,,0,12,1,1,0.104700,0.140042,0.000000,0.00,0,0
20250907,09,07,,0,02,1,1,0.160500,0.389385,1.284000,8.00,0,0
20250907,09,08,?,0,04,1,1,0.255600,0.536451,0.000000,0.00,0,0
20250907,09,09,,0,01,1,1,0.143200,0.414970,0.000000,1.00,0,0
20250907,09,10,?,0,05,1,1,0.347000,0.303654,1.388000,4.00,1,130
20250907,09,11,1,0,13,1,1,0.093800,0.369575,9.471000,101.00,0,0
20250907,09,12,,0,12,1,1,0.172300,0.210271,0.000000,0.00,0,0
20250913,06,01,,0,11,1,1,0.117400,0.293481,7.103000,60.50,1,380
20250913,06,02,,0,09,1,1,0.135300,0.378669,0.000000,0.40,0,0
20250913,06,03,,0,15,1,1,0.187900,0.541509,0.000000,0.00,0,0
20250913,06,04,H,0,11,1,1,0.153700,0.122448,0.461000,3.00,0,0
20250913,06,05,,0,03,1,1,0.127600,0.194716,1.289000,10.10,1,340
20250913,06,06,,0,02,1,1,0.306800,0.221534,1.227000,4.00,0,0
20250913,06,07,,0,03,1,1,0.053500,0.184408,4.859000,90.80,0,0
20250913,06,08,,0,06,1,1,0.092600,0.340893,0.000000,0.00,0,0
20250913,06,09,0,0,07,1,1,0.103700,0.247866,6.285000,60.60,0,0
20250913,06,10,?,0,02,1,1,0.171500,0.214565,0.000000,0.00,0,0
20250913,06,11,0,0,02,1,1,0.146800,0.374347,0.000000,0.00,0,0
20250913,06,12,,0,10,1,1,0.185900,0.357287,1.673000,9.00,0,0
20250913,09,01,,0,03,1,1,0.220700,1.000000,2.229000,10.10,1,430
20250913,09,02,,0,06,1,1,0.205400,0.408643,0.000000,0.00,0,0
20250913,09,03,,0,02,1,1,0.255600,0.516470,0.000000,0.00,1,240
20250913,09,04,,0,03,1,1,0.166500,0.403057,25.215000,151.40,0,0
20250913,09,05,,0,03,1,1,0.126600,0.347296,0.000000,0.00,0,0
20250913,09,06,,0,13,1,1,0.111300,0.205776,0.000000,0.00,0,0
20250913,09,07,,0,11,1,1,0.116400,0.424329,0.000000,0.00,0,0
20250913,09,08,�,0,05,1,1,0.244300,1.000000,2.467000,10.10,0,0
20250913,09,09,,0,09,1,1,0.087300,0.608383,0.000000,0.00,1,240
20250913,09,10,?,0,07,1,1,0.135300,0.309710,8.188000,60.50,0,0
20250913,09,11,0,0,06,1,1,0.211500,0.305087,27.768000,131.30,0,0
20250913,09,12,,0,07,1,1,0.159000,0.402116,1.606000,10.10,0,0
20250914,06,01,,0,08,1,1,0.094400,0.540943,6.673000,70.70,0,0
20250914,06,02,,0,09,1,1,0.403600,0.419413,3.672000,9.10,0,0
20250914,06,03,,0,06,1,1,0.097900,0.350321,0.000000,0.00,0,0
20250914,06,04,,0,02,1,1,0.180600,0.489737,7.296000,40.40,0,0
20250914,06,05,,0,03,1,1,0.094500,0.531939,2.874000,30.40,0,0
20250914,06,06,,0,06,1,1,0.058500,0.363166,4.131000,70.60,0,0
20250914,06,07,,0,04,1,1,0.094300,0.376780,0.660000,7.00,0,0
20250914,06,08,,0,16,1,1,0.270700,0.544671,29.507000,109.00,0,0
20250914,06,09,0,0,03,1,1,0.284500,0.301543,0.000000,0.30,0,0
20250914,06,10,0,0,12,1,1,0.200200,0.408903,4.043000,20.20,0,0
20250914,06,11,W,0,05,1,1,0.075400,0.278226,0.000000,0.00,0,0
20250914,06,12,,0,09,1,1,0.163000,0.400692,83.971000,515.10,0,0
20250914,09,01,,0,08,1,1,0.138700,0.274491,0.000000,0.00,0,0
20250914,09,02,,0,04,1,1,0.236100,0.551291,2.361000,10.00,0,0
20250914,09,03,,0,12,1,1,0.180700,0.591212,20.277000,112.20,0,0
20250914,09,04,,0,12,1,1,0.393800,0.289370,0.433000,1.10,0,0
20250914,09,05,,0,05,1,1,0.296800,1.000000,0.594000,2.00,1,380
20250914,09,06,,0,06,1,1,0.125500,0.239985,3.802000,30.30,0,0
20250914,09,07,,0,04,1,1,0.199800,0.393580,18.043000,90.30,0,0
20250914,09,08,,0,03,1,1,0.204000,0.361885,2.061000,10.10,0,0
20250914,09,09,h,0,08,1,1,0.061700,0.276361,5.606000,90.90,0,0
20250914,09,10,?,0,07,1,1,0.135300,0.492503,0.000000,0.00,0,0
20250914,09,11,0,0,16,1,1,0.395200,0.184096,0.790000,2.00,0,0
20250914,09,12,,0,02,1,1,0.176500,0.324923,0.000000,0.00,0,0
20250915,06,01,,0,07,1,1,0.121200,0.407944,0.000000,0.00,0,0
20250915,06,02,,0,05,1,1,0.131800,0.252505,1.331000,10.10,0,0
20250915,06,03,,0,06,1,1,0.049300,0.227726,1.992000,40.40,0,0
20250915,06,04,,0,10,1,1,0.208800,0.399924,14.761000,70.70,0,0
20250915,06,05,,0,05,1,1,0.133400,0.298562,0.000000,0.80,0,0
20250915,06,06,,0,02,1,1,0.104800,0.285141,0.000000,0.00,0,0
20250915,06,07,,0,03,1,1,0.119300,0.205358,0.000000,0.00,0,0
20250915,06,08,,0,06,1,1,0.120900,0.507497,0.967000,8.00,0,0
20250915,06,09,0,0,03,1,1,0.338600,0.511241,1.016000,3.00,1,190
20250915,06,10,0,0,06,1,1,0.073500,0.485769,22.269000,303.00,0,0
20250915,06,11,�,0,03,1,1,0.325400,0.290774,0.651000,2.00,0,0
20250915,06,12,,0,07,1,1,0.207700,0.206122,0.000000,0.00,0,0
20250915,09,01,,0,06,1,1,0.121200,0.554278,3.674000,30.30,0,0
20250915,09,02,,0,04,1,1,0.000000,0.000000,0.000000,0.00,0,0
20250915,09,03,,0,01,1,1,0.208900,0.485264,21.104000,101.00,1,290
20250915,09,04,,0,13,1,1,0.067400,0.198186,1.360000,20.20,0,0
20250915,09,05,,0,01,1,1,0.092000,1.000000,0.000000,0.00,0,0
20250915,09,06,,0,18,1,1,0.080200,0.213828,5.665000,70.60,0,0
20250915,09,07,,0,07,1,1,0.186200,0.371276,0.745000,4.00,0,0
20250915,09,08,,0,06,1,1,0.115000,1.000000,0.000000,0.00,0,0
20250915,09,09,0,0,12,1,1,0.090700,0.256175,0.000000,0.00,0,0
20250915,09,10,E,0,01,1,1,0.160500,0.509370,0.000000,0.00,0,0
20250915,09,11,E,0,09,1,1,0.144700,0.742770,19.004000,131.30,0,0
20250915,09,12,,0,04,1,1,0.120000,0.379161,0.000000,0.00,0,0
20250920,06,01,,0,06,1,1,0.086100,0.245229,1.739000,20.20,0,0
20250920,06,02,,0,12,1,1,0.099700,0.410403,2.013000,20.20,1,310
20250920,06,03,,0,16,1,1,0.097000,0.223072,0.000000,0.00,0,0
20250920,06,04,,0,08,1,1,0.241600,0.428017,0.000000,0.00,0,0
20250920,06,05,,0,08,1,1,0.086900,0.216261,7.042000,81.00,0,0
20250920,06,06,,0,02,1,1,0.202000,0.604486,6.141000,30.40,0,0
20250920,06,07,,0,06,1,1,0.122700,0.316583,1.239000,10.10,0,0
20250920,06,08,,0,15,1,1,0.132400,0.298671,0.000000,0.00,0,0
20250920,06,09,0,0,10,1,1,0.209800,0.253195,2.119000,10.10,0,0
20250920,06,10,?,0,08,1,1,0.162400,0.235796,0.974000,6.00,0,0
20250920,06,11,?,0,04,1,1,0.210900,0.269981,2.130000,10.10,0,0
20250920,06,12,,0,11,1,1,0.187900,0.561184,0.000000,0.00,1,2970
20250920,09,01,,0,08,1,1,0.085000,0.580530,6.029000,70.90,0,0
20250920,09,02,,0,06,1,1,0.328800,0.518707,1.315000,4.00,0,0
20250920,09,03,,0,06,1,1,0.142700,0.284777,0.000000,0.00,0,0
20250920,09,04,0,0,07,1,1,0.123100,0.373601,6.216000,50.50,0,0
20250920,09,05,,0,02,1,1,0.078800,0.269294,3.184000,40.40,0,0
20250920,09,06,,0,05,1,1,0.227300,0.281618,0.455000,2.00,0,0
20250920,09,07,,0,11,1,1,0.129100,0.458925,0.000000,0.00,0,0
20250920,09,08,E,0,03,1,1,0.244000,0.389757,0.000000,0.00,0,0
20250920,09,09,,0,04,1,1,0.129100,0.445080,0.000000,0.00,0,0
20250920,09,10,0,0,01,1,1,0.183300,1.000000,3.702000,20.20,1,140
20250920,09,11,X,0,04,1,1,0.146500,0.674388,0.000000,0.00,0,0
20250920,09,12,,0,14,1,1,0.072100,0.358080,1.016000,14.10,0,0
20250921,06,01,,0,05,1,1,0.121200,0.415857,0.000000,0.20,1,220
20250921,06,02,,0,04,1,1,0.196900,0.228137,0.000000,0.00,0,0
20250921,06,03,,0,04,1,1,0.354000,0.381865,1.062000,3.00,0,0
20250921,06,04,,0,04,1,1,0.120400,0.290921,0.602000,5.00,0,0
20250921,06,05,,0,08,1,1,0.077200,0.591282,7.020000,90.90,0,0
20250921,06,06,,0,07,1,1,0.466500,0.569429,0.606000,1.30,0,0
20250921,06,07,,0,07,1,1,0.081100,0.242927,65.355000,806.00,0,0
20250921,06,08,,0,01,1,1,0.075400,0.287922,0.000000,0.60,0,0
20250921,06,09,�,0,08,1,1,0.257000,0.393428,0.000000,0.10,0,0
20250921,06,10,0,0,07,1,1,0.084500,0.223509,13.657000,161.60,0,0
20250921,06,11,B,0,07,1,1,0.060200,0.181069,54.737000,909.00,0,0
20250921,06,12,,0,16,1,1,0.119800,0.292293,84.846000,708.00,0,0
20250921,09,01,,0,03,1,1,0.255000,0.503750,5.151000,20.20,1,430
20250921,09,02,,0,04,1,1,0.167300,0.188408,0.000000,0.00,0,0
20250921,09,03,,0,10,1,1,0.072600,1.000000,0.581000,8.00,0,0
20250921,09,04,,0,07,1,1,0.117000,0.527636,0.000000,0.00,0,0
20250921,09,05,,0,06,1,1,0.272800,0.499717,0.000000,0.00,0,0
20250921,09,06,,0,02,1,1,0.096900,0.259872,3.914000,40.40,0,0
20250921,09,07,,0,08,1,1,0.095700,0.216991,38.662000,404.00,0,0
20250921,09,08,,0,08,1,1,0.130700,0.430525,1.307000,10.00,0,0
20250921,09,09,0,0,10,1,1,0.158200,0.272907,0.000000,0.00,0,0
20250921,09,10,?,0,02,1,1,0.065400,1.000000,26.207000,400.60,0,0
20250921,09,11,V,0,02,1,1,0.192900,0.315353,7.772000,40.30,0,0
20250921,09,12,,0,04,1,1,0.343000,0.293764,5.179000,15.10,0,0
20250927,06,01,,0,08,1,1,0.147200,0.617433,7.418000,50.40,0,0
20250927,06,02,,0,15,1,1,0.198700,0.288385,0.298000,1.50,0,0
20250927,06,03,,0,04,1,1,0.097200,0.466868,0.000000,0.00,0,0
20250927,06,04,,0,14,1,1,0.054400,0.208805,1.105000,20.30,0,0
20250927,06,05,,0,06,1,1,0.053400,0.191367,21.632000,405.10,0,0
20250927,06,06,,0,15,1,1,0.237900,0.304508,0.714000,3.00,0,0
20250927,06,07,,0,15,1,1,0.165600,0.390680,26.738000,161.50,0,0
20250927,06,08,,0,10,1,1,0.113700,0.246822,0.000000,0.00,0,0
20250927,06,09,0,0,04,1,1,0.244000,0.290183,0.732000,3.00,0,0
20250927,06,10,Y,0,04,1,1,0.118000,0.267082,0.000000,0.00,0,0
20250927,06,11,E,0,15,1,1,0.131900,0.164532,0.000000,0.60,0,0
20250927,06,12,,0,09,1,1,0.266500,0.257415,1.332000,5.00,0,0
20250927,09,01,,0,06,1,1,0.103000,0.370015,0.000000,0.00,0,0
20250927,09,02,,0,09,1,1,0.080000,0.277343,3.225000,40.30,0,0
20250927,09,03,,0,07,1,1,0.121500,0.243609,0.000000,0.00,0,0
20250927,09,04,,0,08,1,1,0.130900,1.000000,1.060000,8.10,0,0
20250927,09,05,,0,01,1,1,0.094300,0.275809,2.830000,30.00,1,580
20250927,09,06,,0,13,1,1,0.096700,0.246083,12.690000,131.30,0,0
20250927,09,07,,0,02,1,1,0.092200,0.301484,13.024000,141.30,0,0
20250927,09,08,,0,10,1,1,0.146500,0.690905,0.000000,0.00,0,0
20250927,09,09,E,0,02,1,1,0.090100,0.602124,54.631000,606.00,1,280
20250927,09,10,g,0,16,1,1,0.117900,0.201752,0.000000,0.00,0,0
20250927,09,11,C,0,06,1,1,0.046700,0.347979,28.283000,605.00,0,0
20250927,09,12,,0,05,1,1,0.092600,0.351016,0.000000,0.00,0,0
20250928,06,01,,0,07,1,1,0.197900,0.412038,2.395000,12.10,0,0
20250928,06,02,,0,15,1,1,0.234600,0.470152,1.900000,8.10,0,0
20250928,06,03,,0,08,1,1,0.093400,0.261047,5.649000,60.50,0,0
20250928,06,04,,0,03,1,1,0.097000,0.213369,0.000000,0.00,0,0
20250928,06,05,,0,13,1,1,0.095000,0.269735,1.918000,20.20,0,0
20250928,06,06,,0,03,1,1,0.340900,0.607197,38.210000,112.10,0,0
20250928,06,07,,0,16,1,1,0.106500,0.258834,0.746000,7.00,0,0
20250928,06,08,,0,16,1,1,0.091200,0.327978,5.525000,60.60,0,0
20250928,06,09,?,0,05,1,1,0.176900,0.368881,0.000000,0.20,0,0
20250928,06,10,0,0,10,1,1,0.247200,0.355801,5.018000,20.30,0,0
20250928,06,11,0,0,16,1,1,0.335600,0.371963,0.000000,0.00,1,5000
20250928,06,12,E,0,15,1,1,0.100000,0.226153,0.000000,0.00,0,0
20250928,09,01,,0,01,1,1,0.056500,0.230764,6.267000,111.00,0,0
20250928,09,02,,0,06,1,1,0.060900,0.572923,12.309000,202.00,0,0
20250928,09,03,,0,05,1,1,0.146800,0.584285,0.000000,0.00,0,0
20250928,09,04,,0,08,1,1,0.144300,0.232924,1.457000,10.10,0,0
20250928,09,05,,0,09,1,1,0.098900,0.140259,0.000000,0.00,0,0
20250928,09,06,,0,14,1,1,0.358400,0.361610,0.000000,0.00,0,0
20250928,09,07,,0,03,1,1,0.098800,0.224576,0.000000,0.00,0,0
20250928,09,08,,0,04,1,1,0.071500,0.300503,0.000000,0.00,0,0
20250928,09,09,0,0,08,1,1,0.132400,0.307995,12.039000,90.90,0,0
20250928,09,10,E,0,06,1,1,0.094700,0.258706,4.793000,50.60,0,0
20250928,09,11,0,0,04,1,1,0.369600,0.401968,0.000000,0.00,0,0
20250928,09,12,,0,10,1,1,0.051000,0.466868,6.185000,121.20,0,0
20251004,05,01,,0,03,1,1,0.129100,0.454597,0.000000,0.00,0,0
20251004,05,02,,0,09,1,1,0.084700,0.279799,25.836000,305.20,0,0
20251004,05,03,,0,06,1,1,0.145700,0.364809,16.553000,113.60,0,0
20251004,05,04,,0,05,1,1,0.068400,0.549859,34.635000,506.00,0,0
20251004,05,05,,0,15,1,1,0.100500,0.110167,0.000000,0.80,0,0
20251004,05,06,,0,04,1,1,0.155400,0.162271,0.000000,0.00,0,0
20251004,05,07,,0,06,1,1,0.184800,0.271290,0.000000,0.60,0,0
20251004,05,08,,0,03,1,1,0.097900,0.214127,0.000000,0.00,0,0
20251004,05,09,?,0,12,1,1,0.132700,0.247420,0.000000,0.00,0,0
20251004,05,10,h,0,09,1,1,0.142600,0.147169,0.000000,0.00,0,0
20251004,05,11,b,0,11,1,1,0.101300,0.240898,0.000000,0.00,0,0
20251004,05,12,,0,08,1,1,0.351900,0.602362,1.056000,3.00,0,0
20251004,08,01,,0,08,1,1,0.134800,0.264634,1.361000,10.10,0,0
20251004,08,02,,0,04,1,1,0.227300,0.581785,4.590000,20.20,1,720
20251004,08,03,,0,11,1,1,0.097200,0.371416,0.000000,0.00,1,210
20251004,08,04,,0,11,1,1,0.071600,0.415844,4.341000,60.60,0,0
20251004,08,05,,0,10,1,1,0.121800,0.370453,4.910000,40.30,0,0
20251004,08,06,,0,01,1,1,0.277800,0.399345,2.500000,9.00,0,0
20251004,08,07,,0,10,1,1,0.114200,0.168309,0.000000,0.00,0,0
20251004,08,08,,0,09,1,1,0.111900,0.323753,11.304000,101.00,0,0
20251004,08,09,E,0,03,1,1,0.176900,0.505999,0.000000,0.00,0,0
20251004,08,10,0,0,09,1,1,0.123200,0.174500,0.000000,0.00,1,900
20251004,08,11,L,0,10,1,1,0.223900,0.152985,2.933000,13.10,0,0
20251004,08,12,,0,08,1,1,0.127500,0.561376,15.453000,121.20,0,0
20251005,05,01,,0,11,1,1,0.097200,0.373249,0.000000,0.00,0,0
20251005,05,02,,0,08,1,1,0.132300,0.247834,0.000000,0.40,0,0
20251005,05,03,,0,04,1,1,0.183400,0.223979,0.000000,0.00,1,25740
20251005,05,04,,0,05,1,1,0.094700,0.575897,0.947000,10.00,0,0
20251005,05,05,,0,06,1,1,0.192200,0.222526,0.000000,0.30,1,400
20251005,05,06,,0,06,1,1,0.126600,0.167205,0.000000,0.80,0,0
20251005,05,07,,0,08,1,1,0.293300,0.470518,0.000000,0.00,0,0
20251005,05,08,,0,07,1,1,0.083800,0.721920,59.231000,707.00,0,0
20251005,05,09,0,0,13,1,1,0.162900,0.314814,0.000000,0.00,0,0
20251005,05,10,E,0,01,1,1,0.420600,0.241058,0.631000,1.50,0,0
20251005,05,11,?,0,02,1,1,0.104800,0.275229,0.000000,0.00,0,0
20251005,05,12,,0,09,1,1,0.176500,0.339211,0.000000,0.00,0,0
20251005,08,01,,0,10,1,1,0.057500,1.000000,0.000000,0.00,0,0
20251005,08,02,,0,04,1,1,0.131400,1.000000,0.000000,0.00,0,0
20251005,08,03,,0,10,1,1,0.067000,0.159391,1.346000,20.10,1,340
20251005,08,04,,0,09,1,1,0.285200,0.239680,31.659000,111.00,0,0
20251005,08,05,,0,04,1,1,0.193800,0.298613,0.000000,0.00,0,0
20251005,08,06,,0,01,1,1,0.089300,0.311345,19.139000,214.40,0,0
20251005,08,07,,0,01,1,1,0.114900,0.368611,2.320000,20.20,0,0
20251005,08,08,,0,08,1,1,0.187900,0.539988,0.000000,0.90,0,0
20251005,08,09,�,0,04,1,1,0.173000,0.325877,8.736000,50.50,0,0
20251005,08,10,0,0,08,1,1,0.129800,0.151612,0.000000,0.00,0,0
20251005,08,11,?,0,02,1,1,0.084900,0.188415,1.367000,16.10,0,0
20251005,08,12,,0,11,1,1,0.057500,1.000000,0.000000,0.00,0,0
20251011,05,01,,0,10,1,1,0.175000,0.406609,0.000000,0.00,0,0
20251011,05,02,,0,05,1,1,0.075400,0.274976,0.000000,0.00,0,0
20251011,05,03,,0,01,1,1,0.256300,0.504406,0.000000,0.00,1,390
20251011,05,04,,0,16,1,1,0.097200,0.533520,0.000000,0.00,0,0
20251011,05,05,,0,09,1,1,0.126400,0.357447,0.000000,0.00,0,0
20251011,05,06,,0,02,1,1,0.154700,0.193608,0.000000,0.00,0,0
20251011,05,07,,0,03,1,1,0.235600,0.302669,0.000000,0.00,0,0
20251011,05,08,,0,11,1,1,0.246100,0.423652,34.674000,140.90,0,0
20251011,05,09,n,0,06,1,1,0.221200,0.511241,1.327000,6.00,0,0
20251011,05,10,g,0,11,1,1,0.116900,0.259352,2.372000,20.30,0,0
20251011,05,11,?,0,02,1,1,0.212200,0.610836,0.000000,0.00,0,0
